channel_id,channel_title,leaning,channel_country,channel_subscribercount,channel_videocount,channel_topic_ids,pR_vid,pR_usr
UCJCu-akVP4vF8feRD7qowzQ,Sander Hicks,L,not set,52,21,"['/m/05qt0', '/m/098wr']",NA,NA
UCMFOHfFbK-jcEdyU8L84mYw,More AverageAnarchy,L,not set,25,46,"['/m/02jjt', '/m/0bzvm2']",NA,NA
UCWO7S95E_lBeIMZAAcieHWw,Anoa Changa,L,not set,191,17,"['/m/05qt0', '/m/098wr', '/m/019_rr']",NA,NA
UCAB-0BlZfkAl0yDZ-tOcSAg,jason bruno,L,not set,171,16,"['/m/019_rr', '/m/019_rr', '/m/0kt51']",NA,NA
UCiu57B8EGCAKdQhUGanuseA,Mustache Bro,L,not set,531,3,"['/m/019_rr', '/m/019_rr', '/m/098wr', '/m/02jjt']",NA,NA
UCL_7_-83ygRRtTW7GP3cQJA,Redfuture232,L,not set,24,6,"['/m/01k8wb', '/m/098wr', '/m/098wr', '/m/01k8wb']",NA,NA
UCfxMtG99e7ZGNUxAVaxcJmg,Black Rose / Rosa Negra - Anarchist Federation,L,US,296,7,"['/m/098wr', '/m/098wr']",NA,NA
UCioMyo-2YX2Vkfg-Gqeccow,Doctoral Defense,L,US,197,2,"['/m/098wr', '/m/019_rr']",NA,NA
UCqZYGy8YuZEkaMLBgOFezLA,Liberate the Debate,L,not set,67,4,"['/m/05qt0', '/m/098wr']",NA,NA
UCQd1fN0oglc6nBu61mrttzQ,TheProgressivelabor,L,not set,79,3,"['/m/098wr', '/m/098wr', '/m/01k8wb']",NA,NA
UC3TEuQw1nC23f4HAQfHZq0w,Lolitics with Cath,L,not set,59,2,"['/m/019_rr', '/m/05qt0', '/m/019_rr', '/m/05qt0', '/m/098wr']",NA,NA
UCcSKVlzaXFxlvVMDOgcp1Cg,Revolutionary School,L,not set,92,3,"['/m/098wr', '/m/098wr']",NA,NA
UCT6ozkW5YNQCarmcr32BR7w,Black Rose NYC,L,not set,62,1,"['/m/098wr', '/m/098wr']",NA,NA
UCrU8WB39jDfuQ5k_6Y7kT7g,Sigmund Kyle,L,not set,497,18,"['/m/019_rr', '/m/0kt51']",NA,NA
UC4XO2FMbKukprMiojKgwGGA,FIST NYC,L,not set,42,8,"['/m/098wr', '/m/098wr']",NA,NA
UComLSUm2YfeFZRRB7qekiYA,William Fox,L,not set,178,4,['/m/019_rr'],NA,NA
UCLV38BVGvh73N1XhyLVJJZQ,William Dalebout,L,not set,70,5,"['/m/019_rr', '/m/07c1v', '/m/03glg', '/m/01k8wb']",NA,NA
UCDjTThsKxWNJWbe6pVbp_VA,Einzige Unbound,L,not set,73,6,"['/m/098wr', '/m/098wr', '/m/02jjt', '/m/01k8wb']",NA,NA
UCnX3tZdDV1uaEl99ZR7yctQ,Shawn Roselius,L,not set,11,7,"['/m/098wr', '/m/07yv9', '/m/019_rr']",NA,NA
UC1bPtu6OT39KWWMyuY40S3g,Alexo Ceartais,L,not set,16,9,['/m/019_rr'],NA,NA
UCPwjljZps81dzHi8gnrAcSA,234BJ,L,US,141,1,"['/m/02wbm', '/m/02wbm', '/m/019_rr']",NA,NA
UCdv1lFOTo6QDEiQwbmYidaQ,Team Solidarity of USW Local 8751,L,not set,10,6,"['/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UCvKofYaXGFklkXwRBAuc-5A,Sue Harris,L,not set,16,13,"['/m/098wr', '/m/019_rr']",NA,NA
UCvTfxtsRUTHZIDuZzSuDmFw,o22cleveland,L,not set,8,17,"['/m/098wr', '/m/098wr']",NA,NA
UC8il5iKZNveThzkYFH9_jGQ,Seeing Red,L,not set,123,11,"['/m/05qt0', '/m/098wr']",NA,NA
UCr5OP3WffG9h_WuFNzNv3gQ,Helix Designs,L,not set,1,1,"['/m/098wr', '/m/098wr']",NA,NA
UCWv5MEFWCPeS0tql8M9aA3A,Awesome Foursome,L,not set,11,16,"['/m/02jjt', '/m/019_rr', '/m/098wr']",NA,NA
UCLYjpzOV8K0hh4Qg4SGg-Jw,d e a d / s k e p t i c,L,not set,0,3,"['/m/098wr', '/m/098wr']",NA,NA
UCbhU_-VpE-H481iRai-EqlQ,NoddingNabob,L,not set,3,1,"['/m/02jjt', '/m/098wr', '/m/098wr', '/m/02jjt']",NA,NA
UC9GovrDlwd4ZoY8960EMKMQ,Workers World Party - Baltimore,L,not set,31,32,"['/m/098wr', '/m/098wr']",NA,NA
UCyrgKvCDCelkgel9rA2gJ9Q,The Left Side of Liberty,L,not set,63,34,"['/m/05qt0', '/m/098wr']",NA,NA
UCN0mTYEUdzzZvEsU6OjkB1Q,Only In The Philippines,L,not set,11,1,"['/m/01h6rj', '/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UCYFYvDOyaRpOssKAGpmTf2A,Our Guy,L,not set,41,31,"['/m/019_rr', '/m/098wr']",NA,NA
UCwwcaROdux_-7n-D1T0Klkg,London Recruits,L,not set,12,22,"['/m/098wr', '/m/098wr']",NA,NA
UCItmgORNl46LDCPjoDv4pPg,Hard Reality,L,not set,2,1,"['/m/098wr', '/m/098wr']",NA,NA
UC-jOisDONw7goY8_3eZguLg,Aktionsakademie - für Kreativen Protest,L,not set,18,18,"['/m/098wr', '/m/019_rr']",NA,NA
UCKtsD5Co8p6s8IRnPC2SZAA,celticnachos,L,not set,31,2,"['/m/098wr', '/m/098wr']",NA,NA
UCLQgI16TbYjwsFcmHZ5IOMQ,The Crossroads,L,not set,47,1,"['/m/0kt51', '/m/0kt51', '/m/019_rr']",NA,NA
UCIuNg1aE-Gnaae34vV1AY4w,Ranshyin,L,not set,36,1,"['/m/098wr', '/m/098wr', '/m/019_rr', '/m/02jjt']",NA,NA
UC6_UxfwdkOy2VE3EZwIgIVA,VPP Vangaurd Party of the Proletariat,L,not set,77,11,"['/m/01k8wb', '/m/01k8wb', '/m/098wr']",NA,NA
UCB2DXFYIAi6eUWVeNKoa5Bw,Mason Turner,L,not set,24,7,"['/m/019_rr', '/m/019_rr', '/m/064t9', '/m/04rlf']",NA,NA
UClfe3fzrErint8H-MauA4eQ,Not So Legal Productions,L,not set,24,1,"['/m/01k8wb', '/m/01k8wb']",NA,NA
UCtNqCdeUMjdQR_bcuRwK-aw,Intersectional Socialist,L,not set,62,1,"['/m/098wr', '/m/098wr']",NA,NA
UCAA3QVRBAnDjxiLPB2aD5zg,8DX,L,not set,106,4,"['/m/02jjt', '/m/02jjt', '/m/06bvp', '/m/098wr']",NA,NA
UC1bDjtQPkx8De8IfniK8EJA,LoveBased NotHateBased,L,not set,5,16,"['/m/098wr', '/m/019_rr']",NA,NA
UCNaOo35JRJrSPRujkBXdtCA,IT'S GOING DOWN,L,not set,362,2,"['/m/05qt0', '/m/098wr']",NA,NA
UCxCOgDnBRZX4g89VPR-h-EQ,Workers-Youth United,L,not set,38,2,"['/m/019_rr', '/m/098wr', '/m/098wr', '/m/019_rr']",NA,NA
UC3UBVDWBVMuU_vIyyIzdvqw,MarxistLeninist1917,L,not set,56,10,"['/m/098wr', '/m/04rlf']",NA,NA
UCHdRdtPn2ApAKkf-nXqVQwQ,Sputnik _,L,not set,83,3,"['/m/019_rr', '/m/01k8wb', '/m/01k8wb', '/m/019_rr']",NA,NA
UCA7xc3sHt6RkC6RpWJPHq4Q,S. Aisha Hollingsworth-Thomas,L,not set,55,130,"['/m/019_rr', '/m/019_rr']",NA,NA
UCsaIQQ3Ly1Iv7XWdkwlgWJg,Karma Reynoldson,L,not set,82,1,"['/m/0kt51', '/m/0kt51', '/m/019_rr']",NA,NA
UChyde_xQT6KoIUUsvYpmLGw,Kalyn Kay,L,not set,4,13,"['/m/098wr', '/m/098wr', '/m/01k8wb']",NA,NA
UCkWN1uiFAMa6lIGMdimWCWw,changfang gao,L,not set,9,1,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UCQDC3MOoXX-lHwkM0wRsDWQ,Magnus Turner,L,not set,8,11,"['/m/05qt0', '/m/098wr']",NA,NA
UCsPqJeg2_BfCEcmJf0ItcdQ,Jace Isham,L,not set,19,3,"['/m/01k8wb', '/m/05qt0', '/m/01k8wb', '/m/05qt0', '/m/098wr', '/m/019_rr']",NA,NA
UCjW5f6J5D0f8fmIQIYxR4OA,Sergeant Hal,L,DE,0,5,['/m/01k8wb'],NA,NA
UCupwP-malUV2-4IZGMtf8hw,Gang Theory,L,not set,37,3,"['/m/02jjt', '/m/04rlf']",NA,NA
UC96IQZGcO4HynnQALk39r_g,This is anarchism!,L,not set,7,1,"['/m/098wr', '/m/098wr']",NA,NA
UCWCbd5sb91kKWlC1oJ4-Y6Q,Eli Edwards,L,not set,62,1,"['/m/04rlf', '/m/04rlf']",NA,NA
UC3UAJOAoXSm84HW9DkzT_YA,Toast,L,US,51,6,"['/m/019_rr', '/m/0kt51']",NA,NA
UCw5M4Gb3g96QQ31bE3hbqbg,Progressive Maverick,L,US,104,4,['/m/098wr'],NA,NA
UCSRaYTdV3QshrKBdzDQ3sbg,Sozialer Widerstand,L,not set,4,3,"['/m/01k8wb', '/m/01k8wb', '/m/04rlf', '/m/06bvp', '/m/098wr']",NA,NA
UCqRzfyDZdHsUZ6BvM5M7xZg,Haley Carolina,L,US,2903,1,"['/m/019_rr', '/m/019_rr', '/m/04rlf', '/m/03glg']",NA,NA
UCkLzsqwUARkhjCCUOtw9Snw,TurunKomnuoret,L,not set,7,2,"['/m/019_rr', '/m/01k8wb', '/m/02wbm']",NA,NA
UCYLBjbMvOgSq99IZDTG4XNQ,Anti-Revisionist Action,L,not set,20,1,"['/m/01k8wb', '/m/05qt0', '/m/01k8wb', '/m/05qt0', '/m/098wr']",NA,NA
UCNZwKpecjjFHltKOPZFPd9A,Collection of Reflections,L,US,117,4,"['/m/0kt51', '/m/019_rr', '/m/019_rr', '/m/0kt51']",NA,NA
UC8obLBrxB1KjNaGlEIdnGIw,Kevin Gannon,L,not set,5,13,"['/m/019_rr', '/m/019_rr']",NA,NA
UCnqIikIa6u1loeIQXmGVkhg,Feminist Shiba,L,US,104,1,"['/m/098wr', '/m/01h6rj', '/m/098wr', '/m/02jjt']",NA,NA
UClAQ0UZb3WivcZN3RE88e6g,AntiCapitalistsTV,L,not set,5,1,"['/m/02jjt', '/m/098wr', '/m/098wr', '/m/02jjt']",NA,NA
UCfMHlTGzn6Qx3myUE2Q63uA,Soshulizim Oar Burberizim!,L,not set,94,3,"['/m/098wr', '/m/02jjt']",NA,NA
UCWFdPJCNiwh47FkKo1NJrzA,The West Winger,L,not set,558,4,['/m/098wr'],NA,NA
UCMS5foZN3DUNDEzYmT1hKDg,Comrade Frater,L,US,35,7,"['/m/098wr', '/m/098wr']",NA,NA
UC_xD0eHnU1LVoEuWEvbi4SA,WorkersWorldDetroit,L,not set,16,6,"['/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UCJ2XeUo7nHnWGfXpoEFCGxA,NYC FIST,L,not set,10,5,"['/m/098wr', '/m/02jjt']",NA,NA
UCUQaoZ-WSBBsjskhTjvrMqg,The Lebanese Communist,L,not set,29,3,"['/m/098wr', '/m/098wr']",NA,NA
UCtvFJoBF2neXN66J5zV8fsA,Finnish EcoSocialist,L,not set,8,3,"['/m/02jjt', '/m/02jjt', '/m/05qt0', '/m/098wr']",NA,NA
UCNLJ_KzfTrByngiNLiMuRgQ,Socialist Letter,L,not set,119,7,"['/m/019_rr', '/m/05qt0', '/m/098wr']",NA,NA
UCfOM-oFsB1mhERW03yu80Tg,Arrogant Ancom,L,not set,39,1,"['/m/098wr', '/m/098wr', '/m/019_rr', '/m/02jjt']",NA,NA
UCZebEallCFOkqcXuhzbKcnw,Eastern Marxist Memorial Archive,L,not set,61,2,"['/m/098wr', '/m/098wr']",NA,NA
UC8PNGDbe2NSbcgtXiPThn2A,Comrade Larius,L,not set,39,1,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCcZs2TCxmfS467fKnVFViUA,Appliantologist,L,not set,110,6,"['/m/01h6rj', '/m/019_rr', '/m/098wr']",NA,NA
UCfVhaumKcLCiHa8KmrzrOgg,Dakotah Lilly,L,not set,47,2,"['/m/05qt0', '/m/098wr']",NA,NA
UCK2-0caLy_Yivz6lX4to1Rw,Ryan's Rambling Rants,L,not set,2,2,"['/m/098wr', '/m/098wr', '/m/0kt51', '/m/019_rr']",NA,NA
UCoDMDirND--fDuLsvnluQbA,Marx-Lenin-Hoxha 01,L,not set,13,3,"['/m/098wr', '/m/01k8wb']",NA,NA
UC8BWMTCSaSHROPYkbpHrf-w,Wwp Archives,L,not set,10,1,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCF7HOjUxGKAydwyH4jpC53A,Hwang Zhihuan,L,not set,70,1,"['/m/01h6rj', '/m/098wr']",NA,NA
UCuPscLxybhweCe5T9UZc2hw,White And Black Anarchism,L,not set,11,1,"['/m/098wr', '/m/098wr']",NA,NA
UCsGNDZIVsEaPSVitvFBaCYQ,Enver Hoxha,L,not set,4,1,"['/m/098wr', '/m/098wr', '/m/02jjt']",NA,NA
UCo1oi3w1ZsSxOa_0cHMnFXQ,Bernard Hurley,L,not set,4,1,"['/m/019_rr', '/m/019_rr', '/m/01k8wb']",NA,NA
UC0xvcEtM1xmecOHuDY2NEQw,Al Bayo,L,not set,16,2,"['/m/01h6rj', '/m/027x7n', '/m/027x7n', '/m/019_rr', '/m/098wr']",NA,NA
UCBXpfiCbhE3AIFygLtodD7A,The Bread Pilled Witch,L,US,21,3,"['/m/06bvp', '/m/098wr']",NA,NA
UC_IUa8CLqbjWBweDTbl2PkQ,Dipdap The Syndicalist,L,not set,41,5,"['/m/04rlf', '/m/04rlf']",NA,NA
UCD8Q-Sejn4tO0Nx3YA0uaxw,New Communist Party of Aotearoa,L,not set,29,4,"['/m/05qt0', '/m/098wr']",NA,NA
UCUDNSbiLWohaeFI812D-aog,itsKiko tv,L,not set,10,5,"['/m/098wr', '/m/098wr', '/m/019_rr']",NA,NA
UCJJ0yRExwq2uWAgSEUjTWdg,Lambsy,L,not set,12,2,"['/m/019_rr', '/m/02jjt']",NA,NA
UCExNe7mkJPXbZPGeLkztAcw,Dont Forget,L,not set,8,8,"['/m/01k8wb', '/m/098wr', '/m/02vxn', '/m/02jjt']",NA,NA
UCzJFZlvUuegKp-9RTQDzWvA,Attacking From The Left,L,SE,84,1,"['/m/02jjt', '/m/05qt0', '/m/02jjt', '/m/05qt0', '/m/098wr']",NA,NA
UCcehyXEv9LHBdMVY7yFvzGA,David Dominic,L,not set,193,1,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UC4Eyt0jbnCVtvo5Ef4jiSrw,Sokami Mashibe,L,not set,119,1,"['/m/05qt0', '/m/098wr']",NA,NA
UCbWrZQo3AzfFPYHUABdzIfQ,Communist Party of Australia,L,not set,29,1,"['/m/098wr', '/m/098wr']",NA,NA
UCkCTBJsg28d1L2728-h_xnw,Daft Press,L,not set,87,2,"['/m/098wr', '/m/098wr']",NA,NA
UCqtgK9nX5wReIF-CSCpY_8A,Slavonian Communist,L,not set,155,2,"['/m/01h6rj', '/m/098wr']",NA,NA
UCfC2SwsJuopWGKKPcGxnqOQ,Mr. LaRocque,L,not set,3,4,"['/m/01k8wb', '/m/07c1v', '/m/019_rr']",NA,NA
UC9oncFd9nLaX5PQ_H2Mt_9g,The Vadim Newquist Show,L,not set,7,4,"['/m/019_rr', '/m/068hy']",NA,NA
UCa91cxSjdSQW1XvOnUJ9QfA,Theoretically Pertinacious,L,US,336,1,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']",NA,NA
UC_IgeTchAx2XYxRgxFil0_w,Marxistische Arbeitsgruppe,L,not set,12,2,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCzxbwRZEc5WnMpd6U9KJD-A,Jimmie the Commie,L,not set,7,1,"['/m/098wr', '/m/098wr']",NA,NA
UCXzelZv6tPEIqdAv835d34w,Providence IWW,L,not set,6,1,"['/m/098wr', '/m/098wr']",NA,NA
UCxxZbnjXuzs3lNua4bjccbw,RationalRoundtable,L,not set,2250,1,"['/m/098wr', '/m/06bvp', '/m/02vxn', '/m/02jjt']",NA,NA
UChNqqINlobWgismh2sOgsPQ,Tri 3,L,not set,39,3,"['/m/098wr', '/m/098wr', '/m/0kt51', '/m/019_rr']",NA,NA
UCNcYqgv7H391QOhIL_u-1aA,TheWhovianBrony,L,not set,57,1,"['/m/02jjt', '/m/098wr', '/m/098wr', '/m/02jjt']",NA,NA
UC9B-rYFMgnI_G3VNURfKreQ,jaafar ali,L,not set,18,2,"['/m/0kt51', '/m/019_rr', '/m/098wr', '/m/01k8wb']",NA,NA
UCamQcdPAlAS4bGOa_BC6AEw,susi non,L,not set,41,1,"['/m/098wr', '/m/0kt51', '/m/098wr', '/m/0kt51', '/m/019_rr']",NA,NA
UCTe4kaxOjgTg8Y3AOhyXfVA,Step Back Historia,L,CA,9,1,['/m/01k8wb'],NA,NA
UCeMDgApWZrEpkF-lC0kT-4g,Comrade RiSKich,L,not set,21,1,"['/m/098wr', '/m/098wr']",NA,NA
UCgw0TZzs-G3D-Vk9BhuavAA,Ulow,L,not set,2,2,"['/m/019_rr', '/m/019_rr', '/m/098wr', '/m/0bzvm2']",NA,NA
UC71h-Z-JxhkaCuSTSQQA4KQ,Hero of Labour,L,AU,264,4,"['/m/019_rr', '/m/098wr', '/m/07c1v', '/m/01k8wb']",NA,NA
UCqRgsiumNQQwVVurGYBnd1A,Veganarchist,L,not set,2,1,"['/m/019_rr', '/m/068hy']",NA,NA
UClQ0RmDGX9PslBt7JZ4ci5g,Lucas’ Perspective,L,US,79,8,"['/m/098wr', '/m/05qt0', '/m/02wbm', '/m/019_rr']",NA,NA
UC4WJE1xtOQcqij9Q45t5QAw,Class Wars,L,not set,53,1,"['/m/05qt0', '/m/098wr', '/m/05qt0', '/m/02jjt']",NA,NA
UCZg5svdZRLXYS9fqO6LP9HA,Frame Game Radio,L,not set,11054,0,"['/m/098wr', '/m/098wr', '/m/01k8wb', '/m/02vxn', '/m/02jjt']",NA,NA
UCGy6uV7yqGWDeUWTZzT3ZEg,Rebel Media,R,CA,1096492,9944,"['/m/05qt0', '/m/098wr']",1,0.514981407411538
UCw2AF_J2QizzmWw99bs3e6Q,Lega Salvini Premier,R,not set,20809,9251,"['/m/05qt0', '/m/098wr']",1,0.7505472251807298
UCpQQ3qyInce9kqBKN7ugJAw,notregme,R,not set,22698,9065,['/m/019_rr'],1,0.45550984124694227
UCT_WWPpJdSlGLJPOb40l68A,ВМРО - ДПМНЕ,R,not set,4402,6330,"['/m/05qt0', '/m/098wr']",1,0.4757726066003106
UCw5pSFA1KVZJruigo_FVv2Q,OpenMind,R,not set,164606,5466,"['/m/05qt0', '/m/098wr']",1,0.5474988939707763
UCNbIDJNNgaRrXOD7VllIMRQ,One America News Network,R,US,232476,5394,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5444918300176977
UCyfCLB5pXjH2KZsMRkF_ioA,jobbikmedia,R,HU,11800,4548,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.8297733285751283
UC8TFpnUndPTOnxhIfzsx4mA,Oesterreichzuerst,R,not set,11267,4442,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.7457761606214957
UCB1N5ioatSnMRHVyobA0aNQ,dcexaminer,R,not set,2188,4273,"['/m/05qt0', '/m/098wr']",1,0.29979285179665943
UCKgJEs_v0JB-6jWb8lIy9Xw,TheBlaze,R,US,184120,3921,"['/m/098wr', '/m/02jjt']",1,0.4589762301135179
UC0rZoXAD5lxgBHMsjrGwWWQ,Styxhexenhammer666,R,US,321387,3957,"['/m/098wr', '/m/019_rr', '/m/05qt0']",1,0.5535416486276971
UCS5MXpjQK2d0K2D5bnIKw4A,inmendham,R,not set,11511,3794,"['/m/019_rr', '/m/098wr']",1,0.2782456313549822
UCWq53_f3zgMcWuE-XFKSpyQ,PJ Media,R,not set,233987,3390,"['/m/05qt0', '/m/098wr']",1,0.42605218789443117
UCmk4BVI60l1iApKEWfqXaKQ,"ВО ""Свобода""",R,UA,14485,3440,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5629546410018424
UCcjX483N0jRI3qznYU0w3pg,AaronClarey,R,not set,42639,3348,"['/m/019_rr', '/m/098wr']",1,0.4958038205360066
UCHa4heUFyjbpQ12OmmQCC3w,Chris Voss,R,US,25820,3149,"['/m/07c1v', '/m/019_rr']",1,0.25056188740215296
UCyQkMUy1w7X7pZEqq2j-1CQ,Newstalk,R,IE,5318,3113,['/m/098wr'],1,0.42249378414924027
UC3iZzCe7M5nLMPjm5Yh91hw,UKIP MEPs,R,not set,22759,3061,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.6006977426842347
UCidq5KPUoUkkAZof-9cCemw,Manfred Zamzow,R,not set,218,2973,['/m/098wr'],1,0.6469370567904512
UCC3L8QaxqEGUiBC252GHy3w,Stefan Molyneux,R,CA,878482,2952,"['/m/098wr', '/m/098wr']",1,0.49123171318558206
UCOzZn5enxZDEXonT6tBKBYA,nemzeti1tv,R,not set,43914,2895,"['/m/05qt0', '/m/098wr']",1,0.7899827970126673
UCaeO5vkdj5xOQHp4UmIN6dw,The Daily Wire,R,US,1117311,2918,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5367030012333593
UC0uVZd8N7FfIZnPu0y7o95A,ReasonTV,R,US,378921,2595,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.4020733844658121
UCwsGg1UEGq6LE64ZtKRh3Ug,jerzy wasner,R,not set,1150,2562,"['/m/098wr', '/m/019_rr']",1,0.7502054086414978
UCSDAWpftrPkMlGnqNl-Yafw,LevinTV,R,not set,0,2258,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.47833420716151165
UCHI172C2wUtZPjuz5u99l-A,Malarich,R,IL,33957,2194,"['/m/06bvp', '/m/098wr']",1,0.7751933321938386
UC03nlF_xKB78llbadO0W6cQ,Полтава Свобода,R,not set,180,288,['/m/098wr'],1,0.8828696925329429
UCFWmmu2MmGW8Obc5pNDDJmw,Alt-Right Tankie- Eurasianist,R,RU,2130,1926,"['/m/05qt0', '/m/098wr', '/m/05qt0', '/m/02jjt']",1,0.5743997448328436
UC4GvtI6k6GP7A0u06ECbvlg,Prawo i Sprawiedliwość,R,PL,7683,1899,"['/m/05qt0', '/m/098wr']",1,0.7635692068012299
UCFUC7NaTxZanB_FVOJN92eg,Red Ice TV,R,SE,267707,1876,['/m/098wr'],1,0.5977868413970198
UCJdKr0Bgd_5saZYqLCa9mng,The Rubin Report,R,US,883460,1869,"['/m/098wr', '/m/02jjt']",1,0.42563559329265255
UCVUIufBdBwXzqeZtdRzjhoQ,Verde nel cuore - istituzioni,R,not set,371,1809,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,1
UCD6MnmHvLtTY_fBDt7yoXSA,xagrnet,R,not set,13402,1747,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.5184469732012773
UCRdEdkAlZetdf74bYaBRv3g,FPÖ TV,R,AT,21684,1765,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.7834046604109057
UCeWMp4Frgyv275gSnWNYoZQ,Rassemblement National,R,not set,18647,1672,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.3772006425641146
UCDjM54fZ-cD7F8uom767OhA,Matteo Salvini,R,not set,71464,1648,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.8021483620534186
UCVlD5RMKD1bv-JiAT7KVX5Q,American Conservative Union,R,not set,9956,1473,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.39166470003199605
UCaCHLhGWBrUf7XdLH1tEiDA,Vlad Tepesblog,R,not set,24935,1518,"['/m/05qt0', '/m/098wr']",1,0.6427139356226295
UCPPw4A4ZmhK_e95S2Ka0Xaw,securefreedom,R,not set,18230,1345,"['/m/05qt0', '/m/098wr']",1,0.49110667388111473
UCl0o8rHGO4iE9TJzYbXA_3g,Fremskrittspartiet,R,not set,1519,1331,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.381112332495061
UCb1Ti1WKPauPpXkYKVHNpsw,LBC,R,not set,59189,1354,"['/m/05qt0', '/m/098wr']",1,0.5856675151205293
UCQCV_2mN0iHzwGRFjbsszBw,Robert Scoble,R,US,20406,1275,"['/m/07c1v', '/m/07c1v', '/m/019_rr']",1,0.24085917840307441
UCmT6-ChKpaiIVu2fhEIsNtQ,misesmedia,R,not set,74310,1252,"['/m/098wr', '/m/098wr']",1,0.4756862395207207
UC0COu43Li7CUL2jseBpH9kQ,seeprogress,R,not set,5756,1239,"['/m/05qt0', '/m/098wr']",1,0.23661088782381628
UCo38RfzUWX1HI0tkVTna5cg,AIFDtv,R,not set,1147,1222,"['/m/098wr', '/m/05qt0', '/m/06bvp']",1,0.4393678787480216
UCx3HfyR9Bb_AN1SMat3hfgw,starisloven14,R,RS,6696,1212,"['/m/04rlf', '/m/04rlf', '/m/098wr']",1,0.6845882139144283
UCp9cN-jzuUUaBHnmoHJOELQ,MISTERWONKA7,R,US,228,1080,"['/m/0bzvm2', '/m/0403l3g']",1,0.46341780843562413
UC0uWCUBVPIhgsjai2RN1buQ,Argent,R,CA,7689,1112,['/m/098wr'],1,0.5866623118824585
UCh2Lgr3oLSvY3m4_tXJ8Dtw,FreedomWorks,R,US,11933,1074,"['/m/05qt0', '/m/098wr']",1,0.3823686858221846
UCsGs7XjHyYuaBUoNnTF6k7Q,Agence LDC News,R,FR,17207,1029,"['/m/098wr', '/m/098wr']",1,NaN
UCPGxwlhPEJE89bT4gB6rzhg,Gavin McInnes,R,not set,222503,289,"['/m/02jjt', '/m/019_rr']",1,0.5517699127093756
UC-yewGHQbNFpDrGM0diZOLA,Sargon of Akkad,R,not set,860237,983,['/m/098wr'],1,0.5245010621315147
UCn1wSZL86FfGqZ3aDHiERgw,RobinHoodUKIP,R,not set,102773,932,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.6098542571543267
UCDpPYb8N7CCcAaDrCptF6TQ,Vlaams Belang,R,BE,2980,938,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCtynq9dY69mrO2R_t1qgZfw,OrionPrime,R,not set,23107,951,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.6698166920679739
UCJDtJta9IBT-iBznRfOMaag,Jobbik Info,R,HU,1757,935,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCo7RR0AxWN5Qb4drQBZbz6A,voteleavemedia,R,not set,20894,892,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.4751177003262997
UCARrZtd-wgu1GPxlKdo3uow,Blazing Catfur,R,not set,2635,882,"['/m/05qt0', '/m/098wr']",1,0.5027695523336395
UC1H4kfAmDe5skeeAsV42mWg,Trinity Channel,R,US,0,878,"['/m/06bvp', '/m/06bvp', '/m/098wr']",1,0.6527211343296284
UC6P8LT59hNgA8bes61IA9Ow,Bill Whittle,R,US,117947,911,"['/m/098wr', '/m/098wr']",1,0.5964100539810793
UCLfhh63n0fWn0gXXKQ5NWvw,Millennial Woes,R,GB,52491,665,"['/m/098wr', '/m/04rlf', '/m/019_rr']",1,0.7010008234287571
UCZhDTjvoO-1Tpp-kE7clFsQ,Acton Institute,R,not set,6648,415,"['/m/098wr', '/m/05qt0', '/m/06bvp']",1,0.44075309427518966
UC4ooWpHkJWKjDN7YverX2iw,MrThriveAndSurvive,R,US,50199,857,"['/m/098wr', '/m/01k8wb', '/m/019_rr']",1,0.38169243325992497
UC0--537XHg1DCMgU9a1sHxQ,agenceinfolibre,R,not set,84872,836,"['/m/05qt0', '/m/098wr']",1,0.36508617835035484
