parent_channel,child_channel,out_deg
The Next News Network,"['Glenn Beck', 'The Next News Network']",13
The Night Show,"['The Night Show', 'The Night Show', 'TheBetterQualityVids']",13
The Obama White House,"['Crysta', 'Global News', 'MAGAtruthChannel', 'theleeoverstreet', 'LR', 'PeopleTV', 'CP Thangaraja', 'Bob Kovacs', 'US Military Videos', 'News Sauce', 'Break', 'Virgin', 'LR', 'gopoversightandreform']",13
The Official 700 Club,"['FREEMAN', 'Daily Trite', 'Mythra13', 'The Official 700 Club', 'Giesbert Nijhuis', 'The Official 700 Club', 'Real Engineering', 'Lewis Howes', 'Property and Freedom Society', 'Salesman Podcast']",13
The Official Final Call Inc. Store House of Truth,"['reelblack', 'The Official Final Call Inc. Store House of Truth']",13
The Oklahoman,"['CBS News', 'ABC News', 'PilotsEYE.tv', 'CBS This Morning']",13
The Outsider,"['Advoko MAKES', 'Apple Stump Bushcraft Stuff and Things']",13
The Patriotic Report,"['The Raj of Maharta.', 'The Agenda with Steve Paikin', 'Right Politics', 'Kek Wills It']",13
The Pen & The Sword,"['Rich Poythress', 'BLACKLAB3L']",13
The Proper People,"['World Unearthed', 'The Proper People']",13
The Raj of Maharta.,"['Skavlan', 'The Patriotic Report']",13
The Rational National,"['Breakfast Club Power 105.1 FM', 'Alex Dilon', 'The Rational National', 'The Rational National', 'The Rational National', 'Politics News NET', 'The Rational National', 'MSNBC', 'The Jimmy Dore Show', 'SXSW']",13
The Real Truth About Health,"['The Real Truth About Health', 'The Aspen Institute', 'VegSource', 'The Real Truth About Health']",13
The Relaxed Guy,['The Guild of Ambience'],13
The Rich Eisen Show,"['Joseph Stefanelli', 'Missy Logo']",13
The Ring of Fire,"['CBC News', 'CNN']",13
The Road Abode,"['Creativity RV', 'Create Wondr']",13
The Royal Institution,"['The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'The Royal Institution', 'Perimeter Institute for Theoretical Physics', 'The Royal Institution', 'The Royal Institution', 'JOE ROGAN UNIVERSE - FAN CHANNEL', 'The Royal Society']",13
The Rubin Report,"['The Agenda with Steve Paikin', 'Voice Liberty', 'studentsforlife', 'Bret Weinstein', 'JustRightMedia', 'The Rubin Report', 'The Glazov Gang', 'The Rubin Report', 'The Rubin Report', 'The Rubin Report', 'RobinHoodUKIP', 'MG', 'The Rubin Report', 'The Rubin Report', 'The Rubin Report', 'The Rubin Report', 'The Rubin Report', 'The Daily Wire']",13
The Samuel DuBois Cook Center on Social Equity at Duke University,"['The Samuel DuBois Cook Center on Social Equity at Duke University', 'The Samuel DuBois Cook Center on Social Equity at Duke University', 'Brown University', 'Brown University']",13
The School of Life,"['Better Together: California Teachers Summit', 'TED Archive']",13
The Scoundrel's Cantina,"['The Lore Master', 'Star Wars Theory', 'The Lore Master', 'Thor Skywalker']",13
The Secrets of Nature,"['Rotleve Wetzler', 'The Secrets of Nature', 'Nicholas Gauci', 'The Secrets of Nature', 'Questar Entertainment', 'Entertainment4u']",13
The Sharpening Report,"['The Sharpening Report', 'Nightflight']",13
The Siren,"['Through the Night', 'Cryptid Tales']",13
The Spot of Entertainment,"['Ahmad770', 'Larry King']",13
The Studio Space,"['Ryan ToysReview', 'Ryan ToysReview']",13
The Sun,"['Global News', 'Global News', 'Global News', 'Conservatives', 'The Sun', 'ITV News', 'The Sun']",13
The Tank Museum,"['Herodotus Mk2 The Father of History', 'The History Guy: History Deserves to Be Remembered', 'The Tank Museum', 'The Tank Museum']",13
The Telegraph,"['dbate', 'MAD LAB', 'ProductiehuisEU', 'Three Arrows', 'The Telegraph', 'Media Buzz', 'World According To Briggs', 'spiked', 'The Telegraph', 'The Sun']",13
The Tonight Show Starring Jimmy Fallon,"['The Late Show with Stephen Colbert', 'Saturday Night Live', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'O, The Oprah Magazine', 'The Tonight Show Starring Jimmy Fallon', 'TheEllenShow', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'TheEllenShow', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon']",13
The Universe Galaxy,"['Face PC Gaming', 'Troy Pritchett']",13
The University of Chicago,"['Politics and Prose', 'John F. Kennedy Jr. Forum']",13
The Verge,"['TED', 'NBC News']",13
The Veritas Forum,"['The Veritas Forum', 'Apologia Acts 17:17', 'The Atheist Experience', ""CAESAR'S MESSIAH""]",13
The View,"['Late Night with Seth Meyers', 'Roland S. Martin', 'The Late Show with Stephen Colbert', 'Epic Moments', 'Michael Glass', 'Michael Glass', 'The View', 'IdolxNews', 'The View', 'The View', 'The View', 'Tulsi Gabbard', 'Libertatem', 'Andrew Says', 'TBTV', 'TBTV', 'The View', 'The View', 'The View', 'The View', 'IdolxNews', 'Politics News NET', 'Politics News NET', 'Politics News NET', 'The View', 'The View', 'The View', 'Ramble', 'CasonVids', 'TheEllenShow', 'News 19 WLTX', 'MSNBC', 'MSNBC', 'MSNBC', 'The View', 'The View', 'The View', 'TEN OVER TEN', 'NEWS GREAT', 'CNN', 'The View', 'The View', 'The View', 'The House of Peasants', 'Good Morning America', 'Good Morning America', 'aDDmoreJuice TV', '10mikey04', 'Wilda Lockridge', 'Real Time with Bill Maher', 'The View', 'The View', 'The View', 'The Wendy Williams Show', 'The View', 'The View', 'The View', 'The View', 'The View', 'The View', 'The View', 'The View', 'The View', 'myviewmyopinion', 'The View', 'Domination Station', 'Jimmy Kimmel Live', 'Rick and Sasha', 'TODAY', 'The View', 'Wilda Lockridge', 'The View', 'IdolxNews', 'The Rational National', '60 Minutes', 'MsMojo', 'The View', 'The View']",13
The Voice Global,['The Voice Global'],13
The Weather Channel,"['The Atlantic', 'VICE News']",13
The Wellness Hour,"['Dr. Ray Hinish', 'Ford Brewer MD MPH']",13
The Wendy Williams Show,"['The Wendy Williams Show', 'Hot News Entertainment', 'City Dreamer', 'The Wendy Williams Show', 'The Spot of Entertainment', 'The Wendy Williams Show', 'The Wendy Williams Show', 'The Wendy Williams Show', 'Top Talent', 'Nicki_D1989', 'TheEllenShow', 'TheEllenShow']",13
The White House,"['The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House', 'The White House']",13
The Wild Animal Sanctuary,"['The Wild Animal Sanctuary', 'Lova Strömberg', 'PAWSWEB', 'The Wild Animal Sanctuary']",13
The Wire,"['News24', 'The Wire', 'The Wire', 'The Wire']",13
The Wizard Of Odd TV,"['okto5', 'Scott Martin']",13
The Wonderful World Of Weirdness,"['The Wonderful World Of Weirdness', 'DIFFERENT WORLD']",13
The Young Turks,"['Reflect', 'Reflect', 'Reflect', 'The Young Turks', 'The Young Turks', 'Political News Network', 'MSNBC', 'The Young Turks', 'David Pakman Show', 'Nicki Swift', 'The Young Turks', 'David Pakman Show', 'The Young Turks', 'The Damage Report', 'The Young Turks', 'The Young Turks', 'itsjusta6', 'Philly StreetRace Team', 'Political Prisoner', 'The Rational National', 'The Young Turks', 'The Young Turks']",13
The Zero Hour with RJ Eskow,"['dbate', 'ErikJohnston', 'reticularimus', 'The Zero Hour with RJ Eskow', 'reticularimus', 'The Zero Hour with RJ Eskow']",13
TheAdviseShowTV,"['Grey Disciple', 'RippDemUpTV', 'The Young Turks', 'Comedy Bank', 'Real World Police', 'AirDrop Tactical']",13
TheArchangel911,"['TheArchangel911', 'Davie Addison']",13
TheBMView,['mistermand100'],13
TheBeastIncarnate,"['moeman1984', 'DefenitionBlack']",13
TheBetterQualityVids,"['Antonio FergusonFan', 'TheBetterQualityVids', 'TheLaughPlanet', 'TheBetterQualityVids', 'TheBetterQualityVids', 'TheBetterQualityVids']",13
TheBinger,"['Real Bizarre', 'WhatCulture Comics']",13
TheBlazeNow,"['FREEMAN', 'Tgowdysc']",13
TheBossoftheSwamp OFF GRID SELF RELIANCE,"['TheBossoftheSwamp OFF GRID SELF RELIANCE', 'TheBossoftheSwamp OFF GRID SELF RELIANCE', 'TheBossoftheSwamp OFF GRID SELF RELIANCE', 'Brad Simmons']",13
TheDC Shorts,"['CNN', 'CNN', 'Fox News', 'The Daily Wire', 'StevenCrowder', 'Johnny Carson']",13
TheDeanmartinfan1,['fogerty tom'],13
TheEllenShow,"['CasonVids', 'JustKorvac', 'TheEllenShow', 'FamilyFeud', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'Interesting LOL', 'Top Trending', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'oprahellen3987', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'Redeemed Productions - Wedding Videography & Photo', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'Steve TV Show', 'TheEllenShow', 'TheEllenShow', 'AwardsShowNetwork', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'The Tonight Show Starring Jimmy Fallon', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'The Late Late Show with James Corden', 'TheEllenShow', 'TheEllenShow', 'Saturday Night Live', 'Saturday Night Live', 'Saturday Night Live', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'Comedy Central Brasil', 'TheEllenShow', 'TheEllenShow', 'The Tonight Show Starring Jimmy Fallon', 'TheEllenShow', 'TheEllenShow', 'Dose of Dissonance', 'Good Morning America', 'John W Hardin', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'The Tonight Show Starring Jimmy Fallon', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'Top Talent', 'Florida Virals', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'Steve TV Show', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'Late Night with Seth Meyers', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'TheEllenShow', 'The Graham Norton Show', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'Tw!LL!e']",13
TheFallenState,"['TheFallenState', 'TheFallenState', 'TheFallenState', 'TheFallenState', 'TheFallenState', 'TheFallenState', 'TheFallenState', 'TheFallenState', 'TheFallenState', '1on1 with Tommy Sotomayor', 'Fight the Flat Earth', 'TheFallenState']",13
TheFlightChannel,"['TheFlightChannel', 'X Pilot', 'X Pilot', 'X Pilot', 'Bopbibun', 'Mentour Pilot', 'TheFlightChannel', 'Top 5 Unknowns', 'TheFlightChannel', 'TheFlightChannel', 'TheFlightChannel', 'Allec Joshua Ibay', 'TheFlightChannel', 'TheFlightChannel', 'Ron Pratt', 'TheFlightChannel']",13
TheHUB,"['Amazing Stock', 'Mind Boggler', 'Amazing Stock', 'TheHUB', 'BRIGHT SIDE', 'BE AMAZED', 'World Unearthed', 'TheHUB']",13
TheHYPO,['MyTalkShowHeroes'],13
TheIDIdiver,"['A.B. Hay', 'Robert Escobar']",13
TheIHMC,"['The Royal Institution', 'Fillask', '2 Keto Dudes', 'Carl Franklin']",13
TheJustbloopers,['planetX15'],13
TheKimrob,"['Lon Child', 'AnglosphereAlIiance']",13
TheLBJLibrary,"['TheLBJLibrary', 'TheLBJLibrary', 'TheLBJLibrary', 'TheLBJLibrary']",13
TheLisamariepresleyf,"['mjjlmfp', 'Graceland']",13
TheLordHumungus,"['WISH TV', 'Steve Bailey']",13
TheManWith OneRedShoe,"['BBC', 'Elizabeth Murray']",13
TheMarineRaider,"['Lee Barry', 'Coty  Len']",13
TheMightyDiddy,"['Graves Gatekeeper', 'het denkgelag']",13
TheMilitaryConceptChannel,"['Bits and Pieces', 'Parker Reed']",13
TheObjectiveStandard,"['GordonCollege', 'Fixed Point Foundation']",13
TheOutdoorGearReview,"['Kent Survival', 'TheOutdoorGearReview']",13
ThePreppersBunkerOutdoors,"['Rational Preps', 'hrfunk']",13
TheReal ChannelM,"['Tony Chamberland', 'Electric Mouse Trap']",13
TheRichest,"['Top Trending', 'Top Trending', 'TheRichest', 'Top Trending', 'British Vogue', 'Nicki Swift']",13
TheScariestMovieEver,"['Servus Christi', 'TheScariestMovieEver']",13
TheScreeny,"['LandumC goes there', 'Top Trending', 'Looper', 'Top Trending']",13
TheSecretVault,"['Ardee Video', 'TheSecretVault']",13
TheSerieHunter,['TheSerieHunter'],13
TheStockdalecenter,"['jessicaindian', 'TheStockdalecenter']",13
TheTalko,"['TheTalko', 'TheTalko']",13
TheVhince23,"['MyNickboy', 'TheMrAileron']",13
TheWATCHES.tv,"['Watch Repair Channel', 'WatchAdvisor']",13
TheWacky,"['ListJumbo', 'Top Trending']",13
TheWorldFromFerg,"['Rodan Thompson', 'Holtzclaw Trial']",13
TheYakedonichui,"['Space & History', 'Serial Killers Documentaries']",13
TheZoomanager,"['aDDmoreJuice TV', 'The Young Turks']",13
Thefifthjack05,"['Best Mentalism', 'EpicMagic Zone']",13
They got Talent,['Top Talent'],13
They will Kill You,"['AJ Exclusive Videos', 'Think About It', 'They will Kill You', 'Average Life']",13
Think Club,"['Skavlan', 'Skavlan', 'tmcleanful', 'Think Club', 'Voice Liberty', 'Social Justice Fails']",13
Think Fact,"['Think Fact', 'BRIGHT SIDE', 'Think Fact', 'Think Fact', 'Think Fact', 'Think Fact']",13
ThioJoe,"['Chris Titus Tech', 'TED']",13
Thirstypioneer,"['Vasile Iuga', 'MisterHistorama']",13
This Morning,"['Good Morning Britain', 'ITV News']",13
This Old House,"['RR Buildings', 'Home RenoVision DIY', 'This Old House', 'Bailey Line Road', 'HouseImprovements', 'Fix it All', 'This Old House', 'Randall Wingett', 'This Old House', 'This Old House']",13
This Old Tony,"['This Old Tony', 'This Old Tony', 'This Old Tony', 'Abom79', 'This Old Tony', 'The Fabrication Series']",13
This Week In Startups,"['Roosevelt University', 'PandoDaily']",13
Thom Hartmann Program,"['Matrix Wisdom', 'Thom Hartmann Program', 'Thom Hartmann Program', 'Thom Hartmann Program']",13
Thomas Anton Geurts,"['Filming in Russia', 'R Humphrey']",13
Thomas DeLauer,"['Thomas DeLauer', 'High Intensity Health']",13
Thomas J Elpel,"['Ancient Architects', 'Sage Reynolds']",13
Thomas S. Foley Institute,"['njnewsfeed', 'Society of the Silurians']",13
Thomas Slaughter,"['Gordon Coombes', 'David Bailey']",13
Thor Skywalker,"[""Midnight's Edge"", 'Thor Skywalker', 'Owen Likes Comics', 'Thor Skywalker', 'Thor Skywalker', 'Fan Advocacy Network', 'Thor Skywalker', 'Generation Tech']",13
Thoughty2,"['Anonymous Official', 'Charisma on Command']",13
Three-Pointers,"['Three-Pointers', 'Three-Pointers', 'Mr.James3', 'Three-Pointers', 'Three-Pointers', 'Three-Pointers']",13
ThunderboltsProject,"['TheIHMC', 'ThunderboltsProject', 'Age Of Truth TV', 'ThunderboltsProject']",13
Tibor Horváth,"['Phil Pustejovsky', 'Tibor Horváth']",13
Ticket Time,"['Ticket Time', 'Brian Christopher - BCSlots DAILY', 'South County Scratcher!', 'Ticket Time']",13
Tiger Funnies,"['Baby animals', 'Simple Willderness']",13
Tim Martin,"['FormerAdventist', ""Jesus' Word""]",13
TimNummy,"['RetroHax', 'TimNummy']",13
Timeline,"['CriticalPast', 'HistoryFlicks4u']",13
Timeline - World History Documentaries,"['GunstarGizmo', 'GunstarGizmo', 'GunstarGizmo', 'Science Channel', 'DW Documentary', 'Best Documentary', 'ADVEXON TV', 'HISTORY', 'Fillask', 'Fillask', 'Fillask', 'Fillask', 'xini', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Hikmet Gelix', 'Best Documentary', 'FilmRise', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Dune Buggy', 'AntiPolygraph', 'Timeline - World History Documentaries', 'TheIDIdiver', 'A.B. Hay', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Naked Science', 'Duran Taylor', 'Timeline - World History Documentaries', 'Law and Order Special Victims Unit Season 9 Complete', 'Documentary World', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries', 'A.B. Hay', 'Timeline - World History Documentaries', 'Timeline - World History Documentaries']",13
Times Express,"['The Debate', 'News24']",13
Times Square Church,"[""Jesus' Word"", 'Times Square Church']",13
TimesTalks,"['ICE at Dartmouth', 'The New York Times Conferences']",13
Timmy Cochran,"['Leeland Jones', 'Troy Males']",13
Timothy Sepulveda,"['Richard Binckley', 'MLB']",13
Tin Nóng 24h,"['Hiện Tình Việt Nam', 'Tin Nóng 24h']",13
Tinman 2 Kustoms,"['Mike F', 'Elite Photographic Studio']",13
Tiny Home Tours,"['Exploring Alternatives', 'Living Big In A Tiny House', 'Tiny Home Tours', 'Technomadia']",13
Titan Top List,"['Titan Top List', 'Titan Top List']",13
Titus Tiger The world according to my view.,"['Luigino Bracci Roa - Situación en Venezuela', 'Noticias de Venezuela al Dia']",13
Today I Found Out,"['TopTenz', 'Today I Found Out', 'Today I Found Out', 'Today I Found Out']",13
Tom Bilyeu,"['Be Inspired', 'DLDconference']",13
Tom Cunliffe - yachts and yarns,"['Tom Cunliffe - yachts and yarns', 'Tom Cunliffe - yachts and yarns', 'Donan Raven', 'Donan Raven', 'Rigging Doctor', 'Tom Cunliffe - yachts and yarns', 'Rigging Doctor', 'Tom Cunliffe - yachts and yarns']",13
Tom Ferry,"['Seacoast Church', 'Cardone Training Technologies, Inc']",13
Tom Huston,"['Mystery & Discovery', 'The Royal Institution']",13
Tom McElroy-Wild Survival,"['Tom McElroy-Wild Survival', 'Simon, a bloke in the woods']",13
Tom Talbert,"['doctrDave', 'Alchay Archy']",13
Tom Zebra,"['Jerry Eldred', 'Stuart Webb']",13
Toma Mizz,"['GunstarGizmo', 'Alexander IV', 'Timeline - World History Documentaries', 'Vasile Iuga', 'Toma Mizz', 'World at War']",13
Tomislav Toskovich,['John W Hardin'],13
Tonnellerie ALLARY,"['csomby13', 'gascogne33']",13
Tony Collings,"['theworkprograme', 'APPvideo']",13
Tony Robbins,"['Mark Witte', 'Evan Carmichael']",13
TonyKovaleski,"['CBS Los Angeles', 'KRQE']",13
Too Cold,['I Hate Liars'],13
Top 10 Golf,"['PGA TOUR', 'IanTaiwan']",13
Top 10s,"['Hagerty', 'King Rose Archives', 'Facts Verse', 'Kyoot']",13
Top 5 Trends,"['TruthRevolutionNet', 'Perfectgossip 23']",13
Top 5 Unknowns,"['Grey Disciple', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Real Stories', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Weird World', 'Weird World', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Top 5 Unknowns', 'Grey Disciple', 'Derek Van Schaik', 'Top 5 Unknowns']",13
Top Beautiful Women,"['DARKUMENTARY', 'GIANT STONE PICTURES']",13
Top Documentary Films,"['Gary Gramling', 'T.M. Carlson']",13
Top Fives,"['MrShoptaw', 'MIR Planet', 'LPE360', 'VENOMENE VIDEO', 'Top Fives', 'Wacky Universe', 'Top Trending', 'RightInNiagara', 'TOP 10 INFORMATION - TTI', 'thespzone', 'THE times', 'WORDENVISION 420', 'Freeze Lists', 'THE times']",13
Top Lists,"['ListJumbo', 'Alux.com']",13
Top Mouse Trap,"['Automatic Rat & Mouse Trap', 'Mouse Channel']",13
Top Mysteries,"['Swamp Dweller', 'Missing 411']",13
Top News Today,"['Outlander Fans Channel', 'Outlander Fans Channel', 'The Wendy Williams Show', 'Top News Today', 'Jimmy Kimmel Live', 'Top News Today']",13
Top Pakistani News,"['Smart Ghana Update', 'Top Pakistani News', 'Top Pakistani News', 'Top Pakistani News']",13
Top Talent,"['Bonus Round', 'MusicTalentNow', 'Top Talent', 'Idols Global', 'MusicTalentNow', 'Top Talent', 'MusicTalentNow', ""The World's Best"", 'X Factor Global']",13
Top Ten Daily,"['dimitreze', 'Top Ten Daily', 'MotleyTV', 'Nicki Swift']",13
Top Trending,"['ListJumbo', 'Forfuntv', 'Amicus Humani Generis', 'Gary Byrne', 'Amazing Stock', 'Good Deeds Rocks', 'Riceman', 'Grey Disciple', 'Wacky Universe', 'Top Trending', 'Fricks Elvie', 'Honest Rainbow', 'News Be Funny', 'Top Trending', 'X-List', 'Jason Lanier', '#Mind Warehouse', 'TheScreeny', 'Slapped Ham', 'Top Trending', 'Coin Metallurgist', 'Top Lists']",13
Top Tuko,"['BazBattles', 'Smithsonian Channel']",13
Top10 Files,"['CIRCLE TUBE', 'Urban Explorers UK']",13
Top10 videosworld,"['Top10 videosworld', 'Top10 videosworld', 'Top10 videosworld', 'Top10 videosworld', 'Top10 videosworld', 'Technical With ASR', 'Top10 videosworld', 'Top10 videosworld', 'Top10 videosworld', 'Interesting Facts', 'Top10 videosworld', 'Real Bizarre', 'Top 5 Best', 'Top10 videosworld']",13
Top5Central,['Top5Central'],13
TopRandomThings,"['CBS6 Albany', 'The  Fullerton Informer']",13
TopRank Compilation,"['TopRank Compilation', 'Go Big Or Go Home']",13
TopSecretUK,"['Dax and Pao Victorino', 'Felipe Benítez Ulloa']",13
TopTenz,"['Grunge', 'Grunge', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'As The Key Turns', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'Seth Laird', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'KXLY', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'Anthony Coleman', 'World at War', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'TopTenz', 'nzpomnz', 'TopTenz', 'TopTenz', 'Unknown5', 'TopTenz', 'TopTenz', 'The Proper People', 'TopTenz', 'TopTenz', 'TopTenz']",13
Torbjörn Åhman,"['Woodworking TV', 'Woodworking TV', 'Torbjörn Åhman', 'Will Matthews', 'BIG DOG FORGE', 'Torbjörn Åhman']",13
Tord Segerdahl,"['Sägewerk Martin Obermaier', 'LindasSawmillCinema']",13
Totally Bogged,"['Survival Sherpa', 'Phil Box', '4wd Extreme', 'Totally Bogged']",13
Town Hall Seattle,"['Ed Mays', 'The Centre for Hospitality and Culinary Arts at George Brown College']",13
Toy Genie Surprises - Learning Videos for Kids,"[""Genevieve's Playhouse - Toy Learning for Kids"", 'AWESMR kids']",13
Toys Unlimited,"[""Genevieve's Playhouse - Toy Learning for Kids"", 'PJ Masks Official']",13
Tr3Vel0cita,"['Muslim Debate Initiative Archive', 'Twitch.tv/DarkViperAU [GTA V Speedruns]']",13
TradingCoachUK,"['Motivation Madness', 'ColdFusion', 'DW Documentary', 'ADVEXON TV', 'Free High-Quality Documentaries', 'MakeYour OwnWealth']",13
TravelTipsbyLaurie,"['PackingLightDotCom', 'Rick Steves Travel Talks', 'TravelTipsbyLaurie', 'SusanAfter60', 'TravelTipsbyLaurie', 'TravelTipsbyLaurie']",13
Travis Chesnutt,"['Exposing Charlatans', 'innerstrife']",13
Trekspertise,"['DUST', 'Trekspertise', 'Trekspertise', 'Trekspertise']",13
Trend Mix,"['X-List', 'Trend Mix']",13
Trend Wave,"['MIR Planet', 'MIR Planet', 'TruthRevolutionNet', 'Trend Wave', 'Trend Wave', 'Trend Wave']",13
Trendinidasdana,"['Trendinidasdana', 'LPE360', 'Trendinidasdana', 'Trendinidasdana', 'Trendinidasdana', 'Trendinidasdana']",13
Trent & Allie,"['Eamon & Bec', 'The Modern Home Project', 'CheapRVliving', 'Trent & Allie', 'Tiny House Giant Journey', 'Trent & Allie', 'Eamon & Bec', 'Kirsten Dirksen']",13
Trespass My Eyes,"['SlavB', 'Trespass My Eyes']",13
Trettimus,"['TwisterNederland', 'Top Trending']",13
Trevor Noah,"['Comic Relief: Red Nose Day', 'Trevor Noah']",13
TrevorJacob,"['TAYLOR88MANIA', 'Chris Mcdougall']",13
TriAngulum Audio Studios,"['Grunge', 'TriAngulum Audio Studios']",13
Trigger Happy Media,"['Savage Facts', 'Social Justice Fails', 'Discourse TV', 'Trigger Happy Media']",13
Triggs Keane,"['lintonsaville', 'PBS']",13
Troy Pritchett,"['ginoongkamote', 'liamleahy']",13
TruNews,"['TruNews', 'TruNews', 'TruNews', 'TruNews', 'TruNews', 'TruNews', 'TruNews', 'TruNews', 'The Jim Bakker Show']",13
Trucker Dashcam // Sweden,"['BEST OF DASHCAM EUROPE', 'Viral Car Videos', 'Trucker Dashcam STOCKHOLM', 'Trucker Dashcam // Sweden']",13
