parent_channel,child_channel,out_deg
UCsAVvYKdn8bGCfWm8deYf7g,['UCyA3yG17m1UzXU5r0zFa9XQ'],13
UCsAegdhiYLEoaFGuJFVrqFQ,"['UCAabmI9RWzBo9JfqLu-EH6Q', 'UCsAegdhiYLEoaFGuJFVrqFQ', 'UCsAegdhiYLEoaFGuJFVrqFQ', 'UCsAegdhiYLEoaFGuJFVrqFQ']",13
UCsB4ilUihNHKf9IaNRYSRIg,"['UC0Um3pnZ2WGBEeoA3BX2sKw', 'UCztbFRVm8F2MxFNKoND-jgQ']",13
UCsBpNqtd4T-X9n_0VEIln4Q,"['UCsBpNqtd4T-X9n_0VEIln4Q', 'UCsBpNqtd4T-X9n_0VEIln4Q', 'UCsBpNqtd4T-X9n_0VEIln4Q', 'UCGJbV3_E3eb-OywDUwjhtZw']",13
UCsD-Qms-AkXDrsU962OicLw,"['UCqnbDFdCpuN8CMEg0VuEBqA', 'UCAuUUnT6oDeKwE6v1NGQxug', 'UCsD-Qms-AkXDrsU962OicLw']",13
UCsDblVEBwru5ocWoZaI0QPA,['UCzXhXTLHVefhcES22cXN4mA'],13
UCsEbwT3FHpAey6prlu7tNhw,['UCcgKRB26m6M3okTSP7C_UwA'],13
UCsFxB4QQsJce8afAmmZzPOQ,['UC0gbHza2RFJU1Cx5SarEAHg'],13
UCsGlSOiSMBf_SoAG5TYwglQ,"['UCsGlSOiSMBf_SoAG5TYwglQ', 'UCXIJgqnII2ZOINSWNOGFThA', 'UCupvZG-5ko_eiXAupbDfxWw']",13
UCsHngC4vQkTB_k79vriQNng,['UCsT0YIqwnpJCM-mx7-gSA4Q'],13
UCsJezu3tK45jPs0ywrq0S0Q,"['UCY7dD6waquGnKTZSumPMTlQ', 'UCDMOEj6lneZWgrp-r8KqXIQ', 'UCDMOEj6lneZWgrp-r8KqXIQ', 'UCbltpEoW3rC4zxW8RlzVbNw', 'UCsJezu3tK45jPs0ywrq0S0Q']",13
UCsJx8_u0t6HhMOeetS1hQ4w,"['UC4QZ_LsYcvcq7qOsOhpAX4A', 'UCHdE6HODo3UXD9E-QplAFOw']",13
UCsKZ2yOsgfNxln8xH5WkGvg,['UCHz5JQAUSkjxrosDIWCtEdw'],13
UCsLUTZrLf_4jOZK20NGto9A,['UCEqzvZxdGAQ8LyfZoDlk9TA'],13
UCsMpjOUqn7pExBdJpaHCeMg,['UCYW5IJGOrBMFeWMpdeUmgCw'],13
UCsN32BtMd0IoByjJRNF12cw,"['UCJg9wBPyKMNA5sRDnvzmkdg', 'UCsN32BtMd0IoByjJRNF12cw', 'UCIHdDJ0tjn_3j-FS7s_X1kQ', 'UCbmNph6atAoGfqLoCL_duAg', 'UC8p1vwvWtl6T73JiExfWs1g', 'UC8p1vwvWtl6T73JiExfWs1g', 'UCKjU3KzdbJE1EFcHVqXC3_g', 'UC8p1vwvWtl6T73JiExfWs1g', 'UCsN32BtMd0IoByjJRNF12cw']",13
UCsNFCm1oac9nGrkP3QJpOUA,['UC7PUaG47Yh3QTJ-3fRBclyQ'],13
UCsNlfrFsaR0ovlnjFLzlGIQ,"['UCsT0YIqwnpJCM-mx7-gSA4Q', 'UC4Rs0BticnHC8QJ6ggnN8Ag']",13
UCsOtqTSB8zhpxNb1GcsXRVw,['UCdI9Fu1uRuf3YyLOnTp5EmA'],13
UCsQ97KJ6K0cajp3AYUyoJdg,"['UCsiRCdlxerCiMGNJFtU-FxA', 'UCsQ97KJ6K0cajp3AYUyoJdg', 'UCvxWyn4rfcI2H9APhfUIB1Q', 'UC4zsqN5YdXfxkkdVvwNA3JA']",13
UCsQCp73yAsvVIRZRKOOod_w,['UCkQO3QsgTpNTsOw6ujimT5Q'],13
UCsRnhjcUCR78Q3Ud6OXCTNg,"['UCrpMfcQNog595v5gAS-oUsQ', 'UCsRnhjcUCR78Q3Ud6OXCTNg', 'UCsRnhjcUCR78Q3Ud6OXCTNg', 'UCsRnhjcUCR78Q3Ud6OXCTNg']",13
UCsSLntETD5QpPbWhRCbh6lQ,"['UCSgeCjcPYYZXR62Cykv43sA', 'UCk7cbiAaVRFgEYE_qUj35WQ']",13
UCsSRxYAK0PiA7d0XUR6sPFA,"['UCe7xSKYPYvKG0rw7e08y9Ew', 'UCsSRxYAK0PiA7d0XUR6sPFA']",13
UCsT0YIqwnpJCM-mx7-gSA4Q,"['UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q', 'UCsT0YIqwnpJCM-mx7-gSA4Q']",13
UCsVIQ2ipmCbua6s8ThFLo5A,['UCriJK2nPAGIHAh-rptFQpXA'],13
UCsVQJ4sjopcYEQHxWnS2Spg,"['UC1XNI7xmIZNDXcmtF-CL1_w', 'UCCxeNfxVncunov5YMn_ooGA']",13
UCsVXjNRWJMyXViNLM2pyMfg,"['UCsVXjNRWJMyXViNLM2pyMfg', 'UCkB10woiWcn6awRjXWic5iw', 'UCTccNXoc25kbJRtVayPE58w', 'UC2-Z_gBCdRCaZHUW9VTp6nQ', 'UC-jlxuVAVEl2PXTaGno7gSA', 'UC8Cf-B4fav-IgOnRYhUwEQw']",13
UCsXVk37bltHxD1rDPwtNM8Q,"['UC9RM-iSvTu1uPJb8X5yp3EQ', 'UC9RM-iSvTu1uPJb8X5yp3EQ', 'UCfdNM3NAhaBOXCafH7krzrA', 'UCfdNM3NAhaBOXCafH7krzrA', 'UCsXVk37bltHxD1rDPwtNM8Q', 'UCsXVk37bltHxD1rDPwtNM8Q', 'UCsXVk37bltHxD1rDPwtNM8Q', 'UCsXVk37bltHxD1rDPwtNM8Q', 'UCsXVk37bltHxD1rDPwtNM8Q', 'UCsXVk37bltHxD1rDPwtNM8Q', 'UCsXVk37bltHxD1rDPwtNM8Q', 'UCsXVk37bltHxD1rDPwtNM8Q', 'UCsXVk37bltHxD1rDPwtNM8Q', 'UCsXVk37bltHxD1rDPwtNM8Q']",13
UCsXuNpmcYRSmIYi3eE0w6zA,['UCEs-zSwH2NYGskxF-ptoT1w'],13
UCsXuZKOezixhyx0TStpmX0A,"['UCxAi2WnWyJOHH6SsUcKDgwA', 'UCPC3hviLH5HYgV_k9tgn2Ew']",13
UCsYv8_PBeUSMw-75dBAcukw,['UCriJK2nPAGIHAh-rptFQpXA'],13
UCsZXQNY-TONBTUj1M_QCLVA,['UCQ7hVAuM_Bf4IWX2GwTqiqA'],13
UCsZYUb8C_19bWOCKF9jRwSg,['UCOmcA3f_RrH6b9NmcNa4tdg'],13
UCsZkMg767wdUWCAr0SCEyyw,"['UCAYvCd3wOcXGadKu569LaJQ', 'UCN4iiL9XByZ6Kj9LXosdeng']",13
UCsZsn_S93Zs8JOdKMRbklmg,"['UCqDbbKM_yE8NR2fk3CFUi2g', 'UCR4Yfr8HAZJd9X24dwuAt1Q']",13
UCs_rdGUpsCH2hemnFRS_--Q,"['UCUoZ8S8YDxJRbDGgSH7AjuQ', 'UCb35UsZL6r8wp1nL4LJHnLw']",13
UCs_tLP3AiwYKwdUHpltJPuA,"['UCNFbpQFq4WwBGFJYNlIy1yQ', 'UCzdCHjiDfrrol0QrnUY6DhQ']",13
UCs_v-co5d6xHn603ikasW3w,"['UCtz-ABttxw1TmlXqj2-PGvw', 'UCSCznhyLc1zlUUb26M6ea3g']",13
UCsaB7ljzKaUMaEWPCzmsheQ,['UCXI8D72GDxDww2oE9DPoG7A'],13
UCseNSeSq5hI1aJD7M9Rx4rw,"['UC4tXOIfFfjYYv2145j26VoQ', 'UCrIMaA8FCZdGrvFQ6vDRIgQ']",13
UCselvHbb5ah0sEqZrFa-7nA,"['UCRzPUBhXUZHclB7B5bURFXw', 'UCselvHbb5ah0sEqZrFa-7nA', 'UCl_vQ-XyxZZWNE4qqv_Aekg']",13
UCsemnqNMc0BPwk_xOBtOZ7A,"['UCTzSjZc3Pg0bDG5KIdrgwHQ', 'UCMvgXk2uMLvDTSjsA0mxkOA']",13
UCsg3wwxJRZZURwI93xZnT5A,"['UC8nml96pA7NqxHHKH49oo9g', 'UCjOG4tPS95xy_pfBmT9qXwQ']",13
UCshCsg1YVKli8yBai-wa78w,['UC6ZFN9Tx6xh-skXCuRHCDpQ'],13
UCshc57c3Kt4RsbckBLDHfgA,"['UCRht34TVg6GzqYMDxIBOwBw', 'UCdwrERxZ45xklxdkkUOaqvg']",13
UCsiRCdlxerCiMGNJFtU-FxA,"['UCGwuxdEeCf0TIA2RbPOj-8g', 'UCeqCtcU2mf7vfqhiE5d2ztg', 'UCsiRCdlxerCiMGNJFtU-FxA', 'UCsiRCdlxerCiMGNJFtU-FxA', 'UCnu_zzU4HeB7tUdz1L_TLXw', 'UCOwat_e58YVaTl-bL86A8hQ']",13
UCsjIHm9OdgkdoPIMLA84jog,['UCsjIHm9OdgkdoPIMLA84jog'],13
UCsnG5Ld5iYFIyAaW5oifzgQ,['UCupvZG-5ko_eiXAupbDfxWw'],13
UCsooa4yRKGN_zEE8iknghZA,"['UC65EDzqpOAQZLBmAdHAnZng', 'UCsT0YIqwnpJCM-mx7-gSA4Q']",13
UCsqjHFMB_JYTaEnf_vmTNqg,"['UCsqjHFMB_JYTaEnf_vmTNqg', 'UCsqjHFMB_JYTaEnf_vmTNqg', 'UCV2NstswrQwI5AnRtR3Y4yA']",13
UCsqsddDXpCVeNVdQ2-3c_Ew,"['UC69uYUqvx-vw4luuX7aHNLQ', 'UCBi2mrWuNuyYy4gbM6fU18Q']",13
UCsvmCdXGFPxKVxHUJNcA4rA,"['UCBi2mrWuNuyYy4gbM6fU18Q', 'UCrL7OHNEMPmyM6Q1DovZ3cA']",13
UCsw7VHfdtEs8M3pSl8YQ8lA,['UCEYLdM2bdhmw-TS3c0TjFNw'],13
UCsw8jSPlVl1RSleVSeElLNA,"['UC-9D_v7xRSKMFhUAUW2y3rA', 'UCXZ-c0Kg7C1CIcDHAGBmZow']",13
UCswH8ovgUp5Bdg-0_JTYFNw,"['UCzQUP1qoWDoEbmsQxvdjxgQ', 'UCswH8ovgUp5Bdg-0_JTYFNw', 'UCswH8ovgUp5Bdg-0_JTYFNw', 'UCswH8ovgUp5Bdg-0_JTYFNw', 'UCswH8ovgUp5Bdg-0_JTYFNw', 'UCswH8ovgUp5Bdg-0_JTYFNw', 'UCswH8ovgUp5Bdg-0_JTYFNw', 'UCswH8ovgUp5Bdg-0_JTYFNw', 'UCzPsZxlc5_jKVEHFnq-rxfA', 'UCzWwWbbKHg4aodl0S35R6XA', 'UCswH8ovgUp5Bdg-0_JTYFNw', 'UCMrQypDv2PkUgnvmNdzLtgA']",13
UCsyQ4hsqG0ung8kMXivnCgw,"['UCiWLfSweyRNmLpgEHekhoAg', 'UCH9tMpzniOlWidLJk_ec74Q']",13
UCszelk0CQwyc4LUf5zh3vaw,['UCFouidPBuJXFkAUYSIyWpQg'],13
UCt-TWZubGKT0mkQfFwnzloQ,"['UCOlOM1JfsQOH-tVkQVXYofA', 'UCLove4-o5QnzqlyD2OksJpw']",13
UCt0CJSj84ZKj04QPiu58WKg,['UCneKpMu9SFGlt2usTdAI75A'],13
UCt0fTBzSkTG6XF0sYZduOmQ,['UC7D7uBI6-47leDWg1sbuJLg'],13
UCt0kxib3VJBuSC-NRs_MZGg,"['UCpjzlBr-c28L5RuEgBm9Z-Q', 'UCZr2HDDL2bb2pYk_NIDuX0w']",13
UCt1fxPc6KaOeMxdhtUcEEEA,"['UCt1fxPc6KaOeMxdhtUcEEEA', 'UCt1fxPc6KaOeMxdhtUcEEEA']",13
UCt3LVSz4WPw-qyx1B1agYMA,['UC69uYUqvx-vw4luuX7aHNLQ'],13
UCt45YknOpwfF6dlMwYxABZg,['UC91g0Nnh_sKGcOSrDeVy-eQ'],13
UCt4pLfULsDlvIyMF5fKmtRg,"['UCHSzYgNSIk7QmQaWfQ-0GmA', 'UC_Hi8DjVkVwqJ9BhJDJNypw']",13
UCt59W0ScV709iwy2h-oiulQ,['UC9JYZbC-3QoAQVo6GHjKznw'],13
UCt65DQDznu6uPj3IRhySHmw,"['UCFw_iIlT7IS9zrs1viO_q5w', 'UCMVFnP7aFQnO4-BTxJO9GnQ']",13
UCt6iqDb8Pcza_A_UW5XMFyg,['UCAAKdTOoK-w7mVAj3VP7evg'],13
UCt7_7CL4KbvqRH57xjblySA,['UCg0SrsSXKR3oWsUVAlSnaqA'],13
UCt8jfvd9skBAOT6XJwc_mJg,['UCcVUe5mgB4KG9LXrwWi9MYA'],13
UCtA9_KrZQLVzUN_OFovA8iA,['UCRTQUJWAFkzsxNbFriAZnYA'],13
UCtAddMIPhKMbLED3KEQiJGw,"['UCVFYikepF-avelvuIaQ_lHA', 'UCtAddMIPhKMbLED3KEQiJGw']",13
UCtCL58_DaVdVRmev3yHK7pg,['UCuFFtHWoLl5fauMMD5Ww2jA'],13
UCtEFpVT6Uiwtmlxm519VOlg,['UCo5OlQ6tui7oBDnqVv33vhw'],13
UCtFNKt_IKBpalOWXuIreW7Q,['UCOReOAYx8VDLwC0pOEcQD-g'],13
UCtGdAN1wgYL_9l4Xt2vQaog,"['UCKk1DfbCOBm_42PMyz7HqEA', 'UCFfqQqWEWHmekVKy-Be3_sw']",13
UCtKRIC5466GQRhcRnofgsYA,"['UCND_yY3oVvzc5BKCKbYX1Ag', 'UCbmz9xVPyoC5sRwiOssXeEA']",13
UCtLZ6qQgB-EwQy5HWIo3X-w,['UCQMELFlXQL38KPm8kM-4Adg'],13
UCtM8O5x-AMc06cBqUPhE4oA,['UCX8kJ6ZUSmcQ8bB7ob4ga_Q'],13
