parent_channel,child_channel,out_deg
PM 7 EVANGELIST JOHN,"['Prove All Things.....', 'キリストは主である']",13
POKERBOOSTER,"['THEREALDADA5000', 'THE DAREDEVIL']",13
PS NAM TAMIL MOVIES,"['Music Box', 'RajVideoVisionTamil']",13
PS Profis,"['PS Profis', 'PS Profis']",13
PSU College Republicans,"['Learn Liberty', 'PSU College Republicans']",13
Pablito's Way,"['SideNote', '40 Historical Files']",13
Pacific Power,"['Top Fives', 'David Quam']",13
Pakkinti Kurradu,"['Tej India', 'Racha Gang']",13
Palma Plus Jagodina,"['FORMULA 1', 'Palma Plus Jagodina', 'RTV Marš HD Valjevo', 'Страјко']",13
Pangburn,"['Wall Street Mozart', 'BiolaUniversity', 'Pangburn', 'Moriel TV', 'Sam Harris', 'Sam Harris']",13
Pankaj Arora,"['The Indian Mystics', 'Shemaroo Spiritual Life']",13
Paraná no Ar,"['BBC News Brasil', 'Gerando Empreendedores']",13
Parmarth Niketan,"['Fearless Soul', '123longevity']",13
Pastor Alph Lukau,"['CelebrationTV', 'ALLELUIA LIVE']",13
Paternity Court,"['errin manliclic', 'Rim Tibeb', 'Paternity Court', 'Judge Mathis', 'Judge Mathis', 'Paternity Court']",13
Patrick Glenn Nichols Musclecar Barn Finds,"['JustAboutCars', 'Patrick Glenn Nichols Musclecar Barn Finds']",13
Patrick Henry College,"['Roland S. Martin', 'WorldNetDaily']",13
Patriot Act,"['BuzzFeedVideo', 'TimesTalks']",13
Paul Anderson,"['Clip King', 'Andrew J']",13
Paul Chowdhry,"['Ovid', 'Imran Yusuf']",13
Paul D,"['TravelToday', 'Land of Smiles Thailand']",13
Paul Gertner,"['eufhaye', 'Epicurious']",13
Paul Hicks,"['Geography Video', 'The Proper People']",13
Paul Messner,"['Backcountry Exposure', 'Outside']",13
Paul Stamets,"['Survival Tips', 'Bioneers']",13
Paula Deen,"['Mashed', 'The Hillbilly Kitchen - Down Home Country Cooking']",13
Pawn Stars,"['FaZe Rug', 'HISTORY Asia', 'Rosea Bicke', 'NewEnglander82 SLOT VIDEOS', 'Pawn Stars', 'RobFindsTreasure', 'HISTORY', 'Pawn Stars', 'Pawn Stars', 'Craig Gottlieb', 'Outdoor Chef Life', 'HISTORY', 'NewEnglander82 SLOT VIDEOS', 'Pawn Stars']",13
Penguin Books UK,"['Jen Waldman', 'GaryVee']",13
PenguinProseMedia,"['American Academy of Achievement', 'American Academy of Achievement', 'PenguinProseMedia', 'Free To Choose Network']",13
PenguinStoryTime,"['PenguinStoryTime', 'Foobier']",13
Penn State McCourtney Institute for Democracy,"['Program on Constitutional Government at Harvard', 'iqsquared']",13
PeopleTV,"['BBC', 'PeopleTV']",13
Peppa Pig - Official Channel,"['Peppa Pig Ben and Holly Episodes', 'Peppa Pig Ben and Holly Episodes', 'Peppa Pig - Official Channel', 'Peppa Pig - Official Channel', 'Peppa Pig - Official Channel', 'Peppa Pig - Official Channel', ""Boo's Family"", 'Ben and Holly’s Little Kingdom – Official Channel']",13
Peppa Pig Asia,"['Peppa Pig Asia', 'Get Movies', ""Boo's TV"", 'We Love Peppa Pig']",13
Pepperdine School of Public Policy,"['Football kariZma', 'Fox Business', 'The Heritage Foundation', 'St Petersburg College']",13
Pereirano123,"['Mundo Misterioso', 'Isis De la Cruz', 'CINE EN CASA', 'documentaliatv']",13
Periodic Videos,"['Institut de Radioprotection et de Sûreté Nucléaire - IRSN', 'Steve Mould', 'zoanthropos', 'Periodic Videos']",13
Permission To Exist,"['MadRazorRay', 'Lisa A. Romano Breakthrough Life Coach Inc.']",13
Peter Sage,"['TEDx Talks', 'TED']",13
Peter Schiff,"['CNBC Television', 'CNBC']",13
Peter Sime,"['Team Coco', 'Jimmy Carr']",13
Peter Zielinski,"['Peter Havener', 'Tom Drabik']",13
Peter x,"['PewDiePie', 'South China Morning Post']",13
Peter Šilj,"['Hugh Mikes', 'Hugh Mikes', 'Peter Šilj', 'Peter Šilj', 'miaminole2010', 'Analog Indulgence']",13
PewDiePie,"['Grian', 'xBCrafted', 'PewDiePie', 'LoverFella', 'PewDiePie', 'PewDiePie', 'PewDiePie', 'PewDiePie']",13
Phil Pustejovsky,"['David Bach', 'Phil Pustejovsky']",13
Philadelphia Eagles,"['NFL Full Games', 'Philadelphia Eagles']",13
Philip DeFranco,"['H3 Podcast', 'The Late Late Show with James Corden']",13
Philip Whittingham,"['Philip Whittingham', 'Philip Whittingham', 'Philip Whittingham', 'Philip Whittingham', 'Philip Whittingham', 'Philip Whittingham']",13
Phim Hài - Bình Minh Film,"['Phim Hài - Bình Minh Film', 'Phim Hài - Bình Minh Film']",13
PilotsEYE.tv,"['Aviation World', 'Worldaviation 4K']",13
Pippi Peterson,"['Big Truck Big RV', 'Bowling RVs']",13
Pirate Eye,"['JayCutlerTV', 'Great Indian Comedy']",13
Pirate GoldCoins,"['USMiner', 'vidal san']",13
Plane Hound,"['Aviation World', 'GeneralFlight']",13
Planet MMA,"[""Dragons' Den"", 'Cris Cyborg', 'UltimateNickDiazFan', 'Motivedia - Boxing']",13
Plymhistnet,"['N N', 'Doctor Nietzsche']",13
Podcast Devotee,"['PewDiePie', 'Bill Burr', 'Podcast Devotee', 'Podcast Devotee']",13
PoincareDuality,"['Mark Newman', 'PoincareDuality', 'Socratica', 'Her Yerde Sen']",13
Poker Golden,"['skkane', 'Black Cash Poker']",13
PokerStars,"['FuryTV', 'Dia Dipasupil', 'Poker Golden', 'PokerStars', 'Black Cash Poker', '1tripz1']",13
Polimer News,"['News Clock 24x7', 'Polimer News']",13
Political News Network 100,"['My Self Reliance', 'The View']",13
Political Qube,"['CNN', 'T News Live Telugu', 'NewsQube', 'TV9 Telugu Live', 'Friday Politics', 'Club América']",13
Politics News NET,"['Fox News', 'MSNBC']",13
Politics and Prose,"['PBS NewsHour', 'FOX 10 Phoenix', 'BBC News', 'HooverInstitution', 'HooverInstitution', '60 Minutes', 'MIT Media Lab', 'Washington Post', 'Manatee Educational Television METV', 'Tibo InShape', 'RT America', 'Politics and Prose', 'Politics and Prose', 'O, The Oprah Magazine', 'Tan France', 'Carnegie Council for Ethics in International Affairs']",13
Polpolas1,"['DonaldWalters', 'Full Frontal with Samantha Bee', 'Andy Jame', 'DonaldWalters']",13
PolyMatter,"['ColdFusion', 'CNBC International']",13
PoolboyQ,"['theAIRJORDANblitz', 'mgabbey1972']",13
PorcelainsFury,"['Matti Holden', 'Codeblack Comedy']",13
Portable Professional,"['Kenza Zouiten Subosic', 'cari cakes']",13
Posie Parker,"['Red Poppy Ranch', 'CBC News: The National']",13
Positron Channel,"['TJ Singh', 'KT Online Learning']",13
PostHumanOriented 8472-1488,"['Reijer Zaaijer', 'Space & The Universe HD', 'PostHumanOriented 8472-1488', 'docukino']",13
Power 106 Los Angeles,"['The Tonight Show Starring Jimmy Fallon', 'The Lionel B Show', 'Eric Shelton', 'The Next Level Magazine']",13
PowerfulJRE,"['Aleida Bowlby', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE', 'ineed8letters', 'fiddlegrass', 'PowerfulJRE', 'Jordan B Peterson', 'PowerfulJRE', 'ESPN MMA', 'Sacred Geometry International', 'JRE Clips']",13
Poynter,"['HooverInstitution', 'C-SPAN']",13
PpppPppPPppPppkiss,"['mag6333', 'Stylez Make Fights']",13
PragerU,"['PragerU', 'WiseTemple LA']",13
Praja Chaithanyam,"['Daily Politics', 'Praja Chaithanyam', 'mallemalatv', 'Political Qube']",13
Prashantbathia,"['نورين منير', 'edbookfest']",13
Pravara,"['Kaumudy', 'SadhguruScience']",13
Precious Times,"['Akash Vukoti', 'hoang thien an']",13
Precision Independent Media,"['Alfonso Beal', 'LincolnLandPolicy']",13
Premier 1 Driver,"['Premier 1 Driver', 'VASAviation -', 'VASAviation -', 'steveo1kinevo']",13
PremiumTVHD,"['JerryRigEverything', 'Amos Dulcie']",13
PresidentialConf,"['iqsquared', 'True Meaning', 'Spot Of The Match', 'TEDx Talks']",13
Prince of Peace,"['Polite Leader', 'Getsmart Productions']",13
Princess Bola Adelani,"['Football kariZma', 'Real Life with Jack Hibbs', ""Sid Roth's It's Supernatural!"", 'Gina Hanrahan']",13
PrivateHH,"['FUNNY GUY', 'cleantones', 'PrivateHH', 'sirferro2717']",13
ProPublica,"['KREOSAN English', 'ProPublica', 'The Dallas Morning News', 'BBC Studios']",13
ProducerMichael,"['Doug DeMuro', 'Mr. Luxury', 'ProducerMichael', 'ProducerMichael', 'Mr. Luxury', 'See The Best Compilation', 'Interesting Facts', 'Josh Altman']",13
ProductiehuisEU,"['Conservatives', 'BBC']",13
Professor Cynic,"['Professor Cynic', 'Professor Cynic', 'Professor Cynic', 'Professor Cynic']",13
Professor Simon Holland,"['IGN', 'Professor Simon Holland']",13
Profik1977,"['FilmRise Documentaries', 'The Group - A Documentary']",13
Program on Constitutional Government at Harvard,"['ABC News (Australia)', 'American Academy of Achievement', 'Jordan B Peterson', 'NYU School of Law']",13
Programa do Porchat,"['FOLHA News', 'Fênix Trânsito de Informações']",13
Prophet Shepherd Bushiri,"['Pastor Alph Lukau', 'Deeper Christian Life Ministry']",13
Proto G Engineering,"['The Guy In The Suit', 'Tomasz Skwarcan']",13
Prove All Things.....,"['Wcnc Newsroom', 'QuantumLeapOfFaith']",13
Provincial Health Services Authority (PHSA),"['Lisa Cairns', 'Niroga Institute']",13
Prusa 3D by Josef Prusa,"['Prusa 3D by Josef Prusa', 'Real Engineering']",13
PsimoesWeb Comedy,"['Rounding Third', 'pnuts4sean', 'hebronike', 'Gabriel Iglesias', 'King Cupcake', 'Smokey(TheBear)125']",13
Pulptastic,"['Caught In Providence', 'Caught In Providence']",13
Pulse Live Kenya,"['Uche Madueke', 'Mark Nowhereman']",13
Punchline,"['Punchline', 'Got Talent Global']",13
"Pure Financial Advisors, Inc.","['MedigapSeminars.org', 'Pure Financial Advisors, Inc.', 'Mark J Kohler', 'Pure Financial Advisors, Inc.']",13
Pure Flix,"['ReaganFoundation', 'Trine University']",13
Pure Living for Life,"['Red Poppy Ranch', 'USMiner', 'Iron & Oak Sawmill', 'TigerCreekFarm']",13
PureInsanityOfficial,"['REAL TRUE CRIME - SHOWS & DOCS', 'Tom Hale']",13
Purina Pro Plan,"['Kraftwerk k9', 'Bull-X TV']",13
PwC US,"['PwC US', 'PwC US']",13
Pyjama Princess,"['Elevation Church', 'faithcommunitytv']",13
Pylon Sports,"[""Pablito's Way"", 'PAL 6363']",13
QMSMooTube,"['Brandon Q', 'Japan Food Adventure']",13
QUILVER O,"['Troom Troom SELECT', 'Villainous Addicted']",13
Qin Leb tube,"['Qin Leb tube', 'Mereja TV', 'MARSIL TV WORLDWIDE', 'BogasTube']",13
Qualityfirst,"['THE ROAD CHAMPIONS', 'Qualityfirst']",13
Quan Wang,"['骑士户外', '亞洲旅遊台 - 官方頻道']",13
Quantum University,"['The Daily Show with Trevor Noah', 'IvolveTV']",13
Queen Rania,"['Queen Rania', 'Jacob Standing']",13
Quentin booker,"['Priscilla The Outlaw', 'Lambro Steve']",13
Quest TV,"['Spot Of The Match', 'Javier Rullan Ruano', 'Boats Boats Boats!', 'Quest TV', 'Quest TV', 'Quest TV']",13
Questar Entertainment,"['JFK Assassination History', 'World Top ONE', 'Questar Entertainment', 'Questar Entertainment', 'Ludovica Gentili', 'Questar Entertainment', 'Fear Of Ghosts', 'Miracles And Other Wonders']",13
RARE FACTS,"['English Speeches', 'Nobel Prize']",13
REACT,"['FBE Live', 'REACT', 'REACT', 'TabiEats']",13
REAL TUBE,"['GeoBeats News', 'Monkey Group']",13
REVOLT TV,"['jaime andrade', 'Radiodotcom', 'Radiodotcom', 'Radiodotcom', 'HOT 97', 'Al Profit']",13
RICHARD GRANNON SPARTANLIFECOACH,"['ArchetypalView', 'Astera Elite Coaching']",13
RICO. TV,"['A&E', 'Hoovies Garage']",13
RKM Team,"['Hay Online', 'Gãy Studio Official']",13
RMvideos,"['PilotsEYE.tv', 'BostonAirborne']",13
RT,"['60 Minutes Australia', 'Radio Free Europe/Radio Liberty', 'Business Insider', 'Samaritans Purse', 'RT', 'Jive Turkey', 'RT Documentary', 'mooovr', 'Igarashi Tadashi', 'RT', 'כאן', 'Fox News', 'NBC News', 'ABC News']",13
RT America,"['The Late Show with Stephen Colbert', 'FIBA']",13
RT Documentary,"['RT Documentary', 'Stop Over - Documentary, Discovery, History', 'hazards and catastrophes', 'Free High-Quality Documentaries']",13
RTS Da Možda Ne - Zvanični kanal,"['Cirilica TV HAPPY', 'Palma Plus Jagodina']",13
RTS Oko - Zvanični kanal,"['RTS Oko - Zvanični kanal', 'daweedaqua', 'Belgrade Story', 'Cirilica TV HAPPY']",13
RTS Sport,"['Belgrade Tube', 'Aleksandar Matic']",13
RTS Zabava - Zvanični kanal,"['RTS Oko - Zvanični kanal', 'RTS Sport']",13
RTV Marš HD Valjevo,"['RTV Marš HD Valjevo', 'N1', 'RTV Marš HD Valjevo', 'Kvaka23', 'N1', 'Balkan UFO']",13
RTV Pink Official,"['arsYenije', 'Mario M']",13
RTV6 The Indy Channel,"[""America's Got Talent"", 'MLB']",13
RTVMalacanang,"['ANC 24/7', 'GMA News', 'Erwin Tulfo', 'ANC 24/7', 'GMA News', 'CNN Philippines', 'RTVMalacanang', 'Erwin Tulfo', 'ANC 24/7', 'DZRH News Television']",13
RV Lifestyle,"['Lichtsinn RV', 'The Fit RV']",13
RV One Superstores,"[""Matt's RV Reviews"", 'The Kuhl Odyssey']",13
Raatnam,"['Daily Politics', 'Telugu Waves']",13
Rachael Ray Show,"['TMZLive', 'Steve TV Show', 'Rachael Ray Show', 'Gordon Ramsay', 'CNN', 'Rachael Ray Show', 'BRIGHT SIDE', 'Fix This Build That']",13
Rachel Talbott,"['Megan Navarro', 'milanmastracci']",13
Racquet TV,"['dinadangdong', 'BMoto']",13
Radio Free Europe/Radio Liberty,"['Talltanic', 'Radio Free Europe/Radio Liberty']",13
Radiodotcom,"['HOT 97', 'Radiodotcom', 'LetsKEEPEMPOWERMENTING4Life', 'LetsKEEPEMPOWERMENTING4Life', 'Radiodotcom', 'Radiodotcom']",13
Raffy Tulfo in Action,"['Raffy Tulfo in Action', 'Raffy Tulfo in Action', 'Raffy Tulfo in Action', 'Vice Ganda ABS-CBN', 'Raffy Tulfo in Action', 'Raffy Tulfo in Action', 'Raffy Tulfo in Action', 'Raffy Tulfo in Action', 'News5Everywhere', 'Raffy Tulfo in Action', 'SPORTS DESK MEDIA', 'Raffy Tulfo in Action', 'Raffy Tulfo in Action', 'ABS-CBN Entertainment', 'ABS-CBN Entertainment', 'GMA Public Affairs']",13
Raiders,"['ESPN', 'NFL']",13
Rail Accident Investigation Branch (RAIB),"['Stapleton Road', 'dulevoz']",13
Raina Huang,"['What The Hales', 'Strictly Dumpling']",13
Rainy Day Vids,"['John W Hardin', 'Archy Moz']",13
RamboSlice666,"['CBC News', 'RARE FACTS']",13
Ramón Wickham,"['Evan Carmichael', 'Kevin David']",13
Randi Rhodes Show,"['LostDonutz', 'FIDAF TV']",13
Random Videos,"['Trend Wave', 'Savage Brick Sports']",13
RandomNemesis,"['PrivateHH', 'PrivateHH']",13
RandomRecordings123,"['RandomRecordings123', 'RandomRecordings123']",13
Raphael Panameno,"['GalaxiaMaravillosa', 'Luz del Genio Elicius']",13
Rappler,"['CNA', 'BBC News', 'GMA News', 'ABN Telugu', 'Washington Post', 'DZRH News Television', 'Speak For Yourself', 'MLB']",13
Raptor,"['xBCrafted', 'xBCrafted', 'Raptor', 'xBCrafted', 'xBCrafted', 'Raptor']",13
Rat Channel,"['Mouse Reject', 'Travel Tride']",13
RatedFluffy,"['DW Documentary', 'Los Angeles Times']",13
Ravi Zacharias International Ministries,"['BRMinistries', 'Jason Burns']",13
Ravnogorski Pokret,"['sovnarkom gensek', 'Goli Zivot TV HAPPY']",13
Raw Story,"['The View', ""SWAY'S UNIVERSE""]",13
Raynerbr0z,"['Raynerbr0z', 'Raynerbr0z', 'Raynerbr0z', 'Raynerbr0z']",13
Raznostoronnie Interesi,"['ANHVGTA', 'Виктор Тарасов']",13
Ready2Fly,"['The UiGamer', 'lucaas']",13
ReaganFoundation,"['FRONTLINE PBS | Official', 'ReaganFoundation', 'ABC News (Australia)', 'CBS News', 'Real Time with Bill Maher', 'Movieclips', 'CNN', 'BBC Newsnight']",13
Real Bizarre,"['natashakw', 'LK HORIZON']",13
Real Engineering,"['NASA', 'How the Universe Works', 'The Infographics Show', 'Real Engineering', 'CNBC', 'DOCUMENTARY TUBE', 'The Daily Conversation', 'Real Engineering', 'Real Engineering', 'Reel Truth Science Documentaries', 'Real Engineering', 'Naked Science']",13
Real Estate Asset Protection,"['Tibor Horváth', 'Commercial Property Advisors']",13
Real Life with Jack Hibbs,"['FOX 10 Phoenix', 'Russell Wilson']",13
Real News Communications Network,"['Groves, Texas', 'Real News Communications Network']",13
Real Stories,"['LionHeart FilmWorks', 'MyDigitalRealm', 'HomeMade in Lviv', 'Raffy Tulfo in Action', 'DW Documentary', 'Mike Licona']",13
Real Time with Bill Maher,"['PBS NewsHour', 'PBS NewsHour', 'PBS NewsHour', 'Late Night with Seth Meyers', 'Jimmy Kimmel Live', 'Chelsea', 'Trevor Noah', 'The Late Show with Stephen Colbert', 'Bill Burr', 'Hannity', 'The Late Show with Stephen Colbert', 'The Late Show with Stephen Colbert', 'Late Night with Seth Meyers', 'Late Night with Seth Meyers', 'Mark Rober', 'Guardian Supporters', 'Chelsea', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'The Late Show with Stephen Colbert', 'The Late Show with Stephen Colbert', 'The Late Show with Stephen Colbert', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Skavlan', 'Washington Week', 'LastWeekTonight', 'LastWeekTonight', 'LastWeekTonight', 'LastWeekTonight', 'Jimmy Kimmel Live', 'The Late Show with Stephen Colbert', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Jimmy Carr', 'CBS News', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'MSNBC', 'MSNBC', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'The Late Show with Stephen Colbert', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'The Tonight Show Starring Jimmy Fallon', 'Late Night with Seth Meyers', 'Late Night with Seth Meyers', 'Late Night with Seth Meyers', 'Real Time with Bill Maher', 'USA TODAY', 'TED', 'CNN', 'UCD - University College Dublin', 'Real Time with Bill Maher', 'NEWS USA', 'Mostly Bill Maher Clips', 'iqsquared', 'Real Time with Bill Maher', 'Jimmy Carr', 'Darklordabc', 'The Sun', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'CBS Sunday Morning', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'The Nightly Show', 'Official W5', 'Real Time with Bill Maher', 'BBC Newsnight', 'The Jim Jefferies Show', 'Real Time with Bill Maher', 'Real Time with Bill Maher', 'Washington Watch', 'Jon Snow - The Viral Network', 'Brian Tyler Cohen']",13
Real Vision Finance,"['CNBC Television', 'CNBC', 'CNBC', 'Business Insider']",13
Real Wild,"['SaveONWildlife', 'Daniel Molinari']",13
RealLifeLore,"['SpaceRip', 'shazmosushi']",13
RealtySanMiguel,"['60 Minutes Australia', 'Home San Miguel', 'Home San Miguel', 'Manuel Valencia']",13
ReasonTV,"['Trevor Noah', 'CBS News']",13
RebelBSC,"['RebelBSC', 'suzi98babe']",13
Recode,"['CNBC Television', 'Recode', 'Big Think', 'TED', 'Vanity Fair', 'Vanity Fair']",13
Redddocs,"['AlphaTube™', 'Real Stories']",13
Redfern Natural History Productions,"['Spot Of The Match', 'Redfern Natural History Productions']",13
Redmen NEWS,"['Ronnie7', 'Destiny']",13
Reel Truth Crime - True Crime,"['Reel Truth Crime - True Crime', 'Reel Truth Crime - True Crime', 'Reel Truth Crime - True Crime', 'Reel Truth Crime - True Crime']",13
Reel Truth Documentaries,"['Reel Truth Documentaries', 'DW Documentary']",13
Reel Truth History Documentaries,"['Reel Truth History Documentaries', 'Reel Truth History Documentaries', 'Reel Truth History Documentaries', 'Reel Truth History Documentaries', 'Reel Truth History Documentaries', 'Reel Truth History Documentaries', 'Reel Truth History Documentaries', 'Reel Truth History Documentaries', 'Timeline - World History Documentaries', 'Reijer Zaaijer', 'Timeline - World History Documentaries', 'Reel Truth History Documentaries', 'Reel Truth History Documentaries', 'Stella Baby', 'DocSpot', 'ARD', 'Reel Truth History Documentaries', 'Reel Truth History Documentaries']",13
Reel Truth Science Documentaries,"['Graves Gatekeeper', 'nemhiszedel', 'TheFAIRFILM', 'Reel Truth Science Documentaries']",13
Reflect,"['NJ.com', 'LastWeekTonight', 'MSNBC', 'LastWeekTonight', 'SenatorDurbin', 'PBS NewsHour', 'Reflect', 'Reflect', 'Reflect', '三立iNEWS']",13
Reijer Zaaijer,"['Matteo Zilli', 'Space & The Universe HD']",13
Relaxing Window,"['Bubble Vision', 'Balu - Relaxing Nature in 4K']",13
Relic Dirtyhands,"['USMiner', 'TVR Exploring']",13
Rep. Adam Schiff,"['NBC News', 'Rep. Adam Schiff']",13
Rep. Al Green,"['PBS NewsHour', 'CNBC']",13
Rep. Jeffries,"['The Late Show with Stephen Colbert', 'AL.com', 'Reflect', 'Veritasium']",13
Rep. Nydia Velazquez,"['The Daily Show with Trevor Noah', 'SMIT Salvage | Towage']",13
RepHankJohnson,"['Congressmember Karen Bass', 'C-SPAN']",13
ReplayTvHD,"['rustyworldwide', 'TheEllenShow']",13
ReportsOnScientology,"['Dale Philip', 'ReportsOnScientology']",13
Republican Governors Association,"['Comic Relief: Red Nose Day', 'Fox News']",13
Reserve Channel,"['TravelCostaRicaNow.com', 'CostaRicaLaw', 'Reserve Channel', 'ADVENTURE CAMPitelli']",13
Restoration 2019,"['Bikes and Beards', 'Machinery Restorer']",13
Retire in Mexico,"['Retire in Mexico', 'Retire in Mexico', 'Retire in Mexico', 'Josh Flagg', 'WildinWiwithWes', 'Retire in Mexico']",13
Revelation Now,"['CNN', 'Revelation Now', 'zondervan', 'AmazingFacts']",13
Rex Videos,"['Wakestream', 'SuRf, GaMe & Action']",13
Rexxyi,"['MLBPlays17', 'MLB']",13
RiFiAN BOY,"['Milan Reznicek', 'Oradelciclismo']",13
Rich Gonzalez,"['Campus', 'Campus']",13
Richard Binckley,"['Jackson Harris', 'CappyNJ']",13
Richard Dawkins Foundation for Reason & Science,"['James Charles', 'Richard Dawkins Foundation for Reason & Science']",13
Richard Gene The Fishing Machine,"['MajorLeagueFishing', 'Richard Gene The Fishing Machine']",13
Richard Hogan,"['StrikeBct', 'arenateam']",13
Richard Nixon Foundation,"['Chelsea', 'CNN']",13
Richard Rios,"['THE REHAB CHANNEL', 'Ruby Tates']",13
Richard S. Dargan,"['strombonealoni', 'Interrobang Editor']",13
Richard Waldrup,"['The Game Theorists', '80s Football Cards']",13
Rick Beato,"['Johnny Miller', 'Rick Beato', 'Rick Beato', 'Rick Beato', 'Paul Davids', 'Gabriel Cyr Guitarist']",13
